TRADE_DT,UNDLY,CLS,EXPR_DT,STRK_PRC,PC,OIT,VOL,HIGH,LOW,OPEN,LAST,L_BID,L_ASK,UNDL_PRC,S_TYPE,P_TYPE
20140303,SPX,SPX,20140419,1930.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.1000,95.4000,1845.7300,Standard,Index
20140303,SPX,SPX,20140419,1935.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.5000,99.9000,1845.7300,Standard,Index
20140303,SPX,SPX,20140419,1940.0000,P,329.0000,0.0000,0.0000,0.0000,0.0000,0.0000,95.3000,104.1000,1845.7300,Standard,Index
20140303,SPX,SPX,20140419,1945.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.7000,109.1000,1845.7300,Standard,Index
20140303,SPX,SPX,20140419,1950.0000,P,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.3000,117.5000,1845.7300,Standard,Index
20140303,SPX,SPX,20140419,1955.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,107.0000,121.9000,1845.7300,Standard,Index
20140303,SPX,SPX,20140419,1960.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,111.8000,127.0000,1845.7300,Standard,Index
20140303,SPX,SPX,20140419,1965.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,116.6000,131.5000,1845.7300,Standard,Index
20140303,SPX,SPX,20140419,1970.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.7000,135.5000,1845.7300,Standard,Index
20140303,SPX,SPX,20140419,1975.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,126.4000,141.5000,1845.7300,Standard,Index
20140303,SPX,SPX,20140419,1980.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.7000,145.7000,1845.7300,Standard,Index
20140303,SPX,SPX,20140419,1985.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,135.4000,150.2000,1845.7300,Standard,Index
20140303,SPX,SPX,20140419,1990.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,140.3000,155.1000,1845.7300,Standard,Index
20140303,SPX,SPX,20140419,1995.0000,P,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,145.6000,160.5000,1845.7300,Standard,Index
20140303,SPX,SPX,20140419,2000.0000,P,21330.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.7000,166.2000,1845.7300,Standard,Index
20140303,SPX,SPX,20140419,2005.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,155.9000,170.9000,1845.7300,Standard,Index
20140303,SPX,SPX,20140419,2010.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,160.2000,175.0000,1845.7300,Standard,Index
20140303,SPX,SPX,20140419,2015.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,165.9000,180.8000,1845.7300,Standard,Index
20140303,SPX,SPX,20140419,2020.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,170.9000,185.8000,1845.7300,Standard,Index
20140303,SPX,SPX,20140419,2025.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,175.2000,189.9000,1845.7300,Standard,Index
20140303,SPX,SPX,20140419,2030.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,181.0000,195.4000,1845.7300,Standard,Index
20140303,SPX,SPX,20140419,2040.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,190.3000,204.8000,1845.7300,Standard,Index
20140303,SPX,SPX,20140419,2050.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.3000,214.8000,1845.7300,Standard,Index
20140303,SPX,SPX,20140419,2100.0000,P,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,257.0000,259.5000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,500.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1336.3000,1338.8000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,600.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1236.4000,1238.9000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,700.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1136.5000,1139.0000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,800.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1036.6000,1039.1000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,900.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,936.7000,939.2000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1000.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,836.9000,839.4000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1050.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,787.0000,789.5000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1075.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,762.1000,764.6000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1100.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,737.1000,739.7000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1125.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,712.2000,714.8000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1150.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,687.3000,689.9000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1175.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,662.4000,665.0000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1200.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,637.5000,640.1000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1225.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,612.6000,615.2000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1230.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,607.7000,610.3000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1240.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,597.7000,600.3000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1250.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,587.8000,590.4000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1260.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,577.8000,580.5000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1270.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,567.9000,570.5000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1275.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,562.9000,565.6000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1280.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,558.0000,560.6000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1290.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,548.0000,550.7000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1300.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,538.1000,540.8000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1310.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,528.2000,530.8000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1320.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,518.3000,520.9000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1325.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,513.3000,516.0000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1330.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,508.3000,511.0000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1340.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,498.4000,501.1000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1350.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,488.5000,491.2000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1360.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,478.6000,481.3000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1370.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,468.7000,471.5000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1375.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,463.8000,466.5000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1380.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,458.8000,461.6000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1390.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,448.9000,451.7000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1400.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,439.0000,441.8000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1410.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,429.2000,432.0000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1420.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,419.3000,422.1000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1425.0000,C,28.0000,0.0000,0.0000,0.0000,0.0000,0.0000,414.4000,417.2000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1430.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,399.3000,422.2000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1440.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,399.6000,402.4000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1450.0000,C,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,379.6000,402.4000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1460.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,370.0000,392.6000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1470.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,360.2000,382.8000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1475.0000,C,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,356.8000,376.1000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1480.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,350.5000,373.3000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1490.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,340.8000,363.5000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1500.0000,C,8.0000,2.0000,346.2500,344.5000,346.2500,344.5000,331.8000,354.1000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1510.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,320.9000,343.7000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1520.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,312.3000,334.6000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1525.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,306.3000,329.0000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1530.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,302.4000,324.8000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1540.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,293.6000,313.8000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1550.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,282.5000,304.8000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1560.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,273.9000,295.8000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1570.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,264.0000,286.4000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1575.0000,C,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.1000,280.0000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1580.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,253.9000,276.9000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1590.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,245.6000,265.6000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1600.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,235.0000,257.3000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1610.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,224.7000,247.7000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1620.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,217.2000,237.2000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1625.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,210.4000,233.2000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1630.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,206.0000,228.6000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1640.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.4000,215.9000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1650.0000,C,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,191.3000,206.2000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1660.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,182.0000,196.8000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1670.0000,C,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,173.8000,187.0000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1675.0000,C,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,168.0000,183.1000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1680.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,163.7000,178.8000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1690.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,154.3000,169.6000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1700.0000,C,362.0000,0.0000,0.0000,0.0000,0.0000,0.0000,145.9000,161.3000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1710.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,137.2000,151.9000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1720.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,128.7000,143.3000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1725.0000,C,1650.0000,0.0000,0.0000,0.0000,0.0000,0.0000,128.2000,132.5000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1730.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,125.6000,128.5000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1735.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,121.4000,124.2000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1740.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.2000,120.0000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1745.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,113.0000,115.8000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1750.0000,C,1059.0000,0.0000,0.0000,0.0000,0.0000,0.0000,108.9000,111.7000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1755.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.8000,107.6000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1760.0000,C,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.8000,103.5000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1765.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,96.8000,99.5000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1770.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,92.9000,95.5000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1775.0000,C,3360.0000,180.0000,91.8500,91.1000,91.1000,91.8500,89.0000,91.6000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1780.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,85.1000,87.7000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1785.0000,C,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.3000,83.8000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1790.0000,C,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6000,80.0000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1795.0000,C,115.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.9000,76.3000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1800.0000,C,7485.0000,397.0000,72.8500,66.1500,72.0000,68.1500,70.2000,72.6000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1805.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.7000,69.0000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1810.0000,C,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,63.2000,65.5000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1815.0000,C,30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.8000,62.0000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1820.0000,C,128.0000,80.0000,53.9500,53.9000,53.9000,53.9500,56.5000,58.5000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1825.0000,C,6938.0000,217.0000,56.3000,51.8000,53.4000,51.8500,53.2000,55.1000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1830.0000,C,145.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,51.9000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1835.0000,C,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.0000,48.8000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1840.0000,C,162.0000,29.0000,46.2000,41.9000,43.3000,41.9000,43.8000,45.6000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1845.0000,C,16.0000,50.0000,42.8500,41.1500,41.1500,42.8500,40.9000,42.6000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1850.0000,C,13329.0000,520.0000,40.2500,35.0000,40.2500,36.4000,38.1000,39.7000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1855.0000,C,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.3000,36.9000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1860.0000,C,49.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.7000,34.3000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1865.0000,C,67.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.1000,31.7000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1870.0000,C,120.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.7000,29.1000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1875.0000,C,7720.0000,33.0000,27.1500,24.5000,27.1500,24.5000,25.2000,26.8000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1880.0000,C,147.0000,10.0000,23.8500,23.8500,23.8500,23.8500,23.0000,24.6000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1885.0000,C,2244.0000,32.0000,23.0000,22.0000,23.0000,22.0000,20.9000,22.4000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1890.0000,C,261.0000,20.0000,21.0000,19.7000,20.3000,19.7000,18.9000,20.4000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1895.0000,C,105.0000,10.0000,17.8500,17.8500,17.8500,17.8500,17.1000,18.5000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1900.0000,C,8733.0000,447.0000,16.8100,15.3000,16.2000,16.4400,15.4000,16.7000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1905.0000,C,31.0000,12.0000,14.5000,12.6000,12.6000,14.5000,13.8000,15.1000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1910.0000,C,735.0000,2.0000,11.8000,11.8000,11.8000,11.8000,12.3000,13.5000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1915.0000,C,2.0000,2.0000,10.5000,10.5000,10.5000,10.5000,10.9000,12.1000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1920.0000,C,70.0000,2.0000,9.4000,9.3000,9.4000,9.3000,9.7000,10.8000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1925.0000,C,8446.0000,16.0000,9.5000,8.7000,9.5000,8.9000,8.5000,9.6000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1930.0000,C,216.0000,19.0000,8.4300,8.2700,8.4000,8.2700,7.5000,8.5000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1940.0000,C,3014.0000,1373.0000,5.8000,5.5000,5.5600,5.8000,5.7000,6.7000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1950.0000,C,3343.0000,303.0000,5.0500,4.3000,4.8600,4.6500,4.3000,5.3000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1960.0000,C,37.0000,11.0000,4.0000,3.2500,4.0000,3.7000,3.2000,4.1000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1970.0000,C,835.0000,6.0000,2.9500,2.6500,2.7000,2.9500,2.3000,3.3000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1975.0000,C,428.0000,259.0000,2.8100,2.1500,2.8100,2.5100,2.0000,2.9000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1980.0000,C,5523.0000,5.0000,2.4500,2.4500,2.4500,2.4500,1.7000,2.6000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1990.0000,C,22.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4000,2.1000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,2000.0000,C,6861.0000,27.0000,1.5500,1.1500,1.5500,1.3600,0.8500,1.7500,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,2010.0000,C,0.0000,10.0000,1.0500,1.0100,1.0500,1.0100,0.5500,1.4500,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,2020.0000,C,5.0000,10.0000,0.8500,0.7900,0.8500,0.7900,0.3500,1.2500,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,2025.0000,C,0.0000,4.0000,0.9500,0.9500,0.9500,0.9500,0.5000,1.1500,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,2030.0000,C,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1500,1.1000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,2040.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,2050.0000,C,40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7500,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,2100.0000,C,30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0500,0.5000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,2200.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,500.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,600.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,700.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0500,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,800.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0500,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,900.0000,P,120.0000,530.0000,0.0500,0.0500,0.0500,0.0500,0.0000,0.0500,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1000.0000,P,50.0000,30.0000,0.3000,0.3000,0.3000,0.3000,0.0500,5.4000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1050.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.4000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1075.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.4000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1100.0000,P,41.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0500,1.5500,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1125.0000,P,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0500,5.5000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1150.0000,P,195.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0500,0.9000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1175.0000,P,178.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1500,5.6000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1200.0000,P,7513.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,5.7000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1225.0000,P,177.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3500,5.7000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1230.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3000,5.9000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1240.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3500,5.9000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1250.0000,P,4529.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4500,1.0000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1260.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,6.0000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1270.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6000,1.6000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1275.0000,P,108.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6000,6.1000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1280.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,6.0000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1290.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7000,6.1000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1300.0000,P,1075.0000,9.0000,1.6500,1.3000,1.6500,1.3000,0.8000,6.3000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1310.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8500,6.3000,1845.7300,Standard,Index
20140303,SPX,SPX,20140517,1320.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9500,6.4000,1845.7300,Standard,Index
