,date,open,high,low,vol,close
25,2014-12-08 00:00:00,2074.8400899999997,2075.78003,2002.3299600000003,3992236000,2002.3299600000003
26,2014-12-01 00:00:00,2065.78003,2079.46997,2049.5700699999998,3657260000,2075.37012
27,2014-11-24 00:00:00,2065.0700699999998,2075.76001,2064.75,2942725000,2067.5600600000002
28,2014-11-17 00:00:00,2038.2900399999999,2071.45996,2034.4599600000001,3400928000,2063.5
29,2014-11-10 00:00:00,2032.0100100000002,2046.18005,2030.1700399999997,3234462000,2039.81995
30,2014-11-03 00:00:00,2018.2099600000001,2034.2600100000002,2001.0100100000002,3730468000,2031.9200399999997
31,2014-10-27 00:00:00,1962.9699699999999,2018.1899399999998,1951.37,3762182000,2018.05005
32,2014-10-20 00:00:00,1885.62,1965.27002,1882.30005,3589572000,1964.5799600000003
33,2014-10-13 00:00:00,1905.6500199999998,1912.08997,1820.66003,4962132000,1886.7600100000002
34,2014-10-06 00:00:00,1970.0100100000002,1977.83997,1906.05005,4072602000,1906.13
35,2014-09-29 00:00:00,1978.9599600000001,1985.1700399999997,1926.0300300000001,3761592000,1967.9000199999998
36,2014-09-22 00:00:00,2009.0799600000003,2009.0799600000003,1965.9899899999998,3229072000,1982.8499800000002
37,2014-09-15 00:00:00,1986.0400399999999,2019.2600100000002,1978.47998,3452364000,2010.4000199999998
38,2014-09-08 00:00:00,2007.1700399999997,2007.1700399999997,1980.2600100000002,2946522000,1985.5400399999999
39,2014-09-02 00:00:00,2004.06995,2011.1700399999997,1990.0999800000002,2880167500,2007.7099600000001
40,2014-08-25 00:00:00,1991.7399899999998,2005.0400399999999,1990.52002,2314342000,2003.37
41,2014-08-18 00:00:00,1958.35999,1994.7600100000002,1958.35999,2562950000,1988.4000199999998
42,2014-08-11 00:00:00,1933.43005,1964.0400399999999,1928.2900399999999,2749490000,1955.0600600000002
43,2014-08-04 00:00:00,1926.62,1942.9200399999997,1904.7800300000001,3241478000,1931.58997
44,2014-07-28 00:00:00,1978.25,1984.8499800000002,1916.37,3483506000,1925.1500199999998
45,2014-07-21 00:00:00,1976.93005,1991.39001,1965.77002,2842770000,1978.33997
46,2014-07-14 00:00:00,1969.85999,1983.9399399999998,1955.58997,3190470000,1978.2199699999999
47,2014-07-07 00:00:00,1984.2199699999999,1984.2199699999999,1952.85999,2938562000,1967.56995
48,2014-06-30 00:00:00,1960.7900399999999,1985.58997,1958.2199699999999,2768790000,1985.4399399999998
49,2014-06-23 00:00:00,1962.9200399999997,1968.1700399999997,1944.6899399999998,3196694000,1960.9599600000001
50,2014-06-16 00:00:00,1934.83997,1963.91003,1930.91003,3250200000,1962.87
51,2014-06-09 00:00:00,1948.9699699999999,1955.55005,1925.7800300000001,2772774000,1936.16003
52,2014-06-02 00:00:00,1923.87,1949.4399399999998,1915.97998,2829538000,1949.4399399999998
53,2014-05-27 00:00:00,1902.0100100000002,1924.0300300000001,1902.0100100000002,2965002500,1923.56995
54,2014-05-19 00:00:00,1876.66003,1901.2600100000002,1868.14001,2721034000,1900.5300300000001
55,2014-05-12 00:00:00,1880.0300300000001,1902.1700399999997,1862.35999,3093954000,1877.85999
56,2014-05-05 00:00:00,1879.44995,1889.06995,1859.7900399999999,3222476000,1878.47998
57,2014-04-28 00:00:00,1865.0,1891.3299600000003,1850.60999,3607606000,1881.14001
58,2014-04-21 00:00:00,1865.7900399999999,1884.89001,1859.69995,3069702000,1863.4000199999998
59,2014-04-14 00:00:00,1818.18005,1869.63,1815.80005,3336122500,1864.8499800000002
60,2014-04-07 00:00:00,1863.9200399999997,1872.5300300000001,1814.35999,3666776000,1815.6899399999998
61,2014-03-31 00:00:00,1859.16003,1897.2800300000001,1859.16003,3276300000,1865.08997
62,2014-03-24 00:00:00,1867.6700399999997,1875.9200399999997,1842.10999,3355872000,1857.62
63,2014-03-17 00:00:00,1842.8100600000002,1883.9699699999999,1842.8100600000002,3535628000,1866.52002
64,2014-03-10 00:00:00,1877.85999,1882.3499800000002,1839.56995,3328212000,1841.13
65,2014-03-03 00:00:00,1857.68005,1883.56995,1834.4399399999998,3502434000,1878.0400399999999
66,2014-02-24 00:00:00,1836.7800300000001,1867.9200399999997,1836.7800300000001,3742346000,1859.44995
67,2014-02-18 00:00:00,1839.0300300000001,1847.5,1824.5799600000003,3472885000,1836.25
68,2014-02-10 00:00:00,1796.19995,1841.6500199999998,1791.8299600000003,3348436000,1838.63
69,2014-02-03 00:00:00,1782.68005,1798.0300300000001,1737.9200399999997,4076028000,1797.02002
70,2014-01-27 00:00:00,1791.0300300000001,1798.77002,1770.44995,3810850000,1782.58997
71,2014-01-21 00:00:00,1841.05005,1849.3100600000002,1790.2900399999999,3936835000,1790.2900399999999
72,2014-01-13 00:00:00,1841.2600100000002,1850.83997,1815.52002,3567970000,1838.69995
73,2014-01-06 00:00:00,1832.3100600000002,1843.22998,1823.72998,3475120000,1842.37
74,2013-12-30 00:00:00,1841.4699699999999,1849.4399399999998,1827.7399899999998,2615392500,1831.37
75,2013-12-23 00:00:00,1822.9200399999997,1844.89001,1822.9200399999997,2048590000,1841.4000199999998
76,2013-12-16 00:00:00,1777.47998,1823.75,1767.9899899999998,3880520000,1818.31995
77,2013-12-09 00:00:00,1806.2099600000001,1811.52002,1772.2800300000001,3217320000,1775.31995
78,2013-12-02 00:00:00,1806.55005,1810.02002,1779.08997,3333712000,1805.08997
79,2013-11-25 00:00:00,1806.3299600000003,1813.55005,1800.5799600000003,2659387500,1805.8100600000002
80,2013-11-18 00:00:00,1798.81995,1804.83997,1777.22998,3162776000,1804.7600100000002
81,2013-11-11 00:00:00,1769.9599600000001,1798.2199699999999,1760.64001,3095290000,1798.18005
82,2013-11-04 00:00:00,1763.4000199999998,1774.5400399999999,1746.19995,3602804000,1770.60999
83,2013-10-28 00:00:00,1759.4200399999997,1775.2199699999999,1752.69995,3535324000,1761.64001
84,2013-10-21 00:00:00,1745.19995,1759.81995,1740.5,3492870000,1759.77002
85,2013-10-14 00:00:00,1699.85999,1745.3100600000002,1692.13,3302596000,1744.5
86,2013-10-07 00:00:00,1687.1500199999998,1703.4399399999998,1646.4699699999999,3226506000,1703.19995
87,2013-09-30 00:00:00,1687.2600100000002,1696.55005,1670.35999,3171168000,1690.5
88,2013-09-23 00:00:00,1711.4399399999998,1711.4399399999998,1687.10999,3062048000,1691.75
89,2013-09-16 00:00:00,1691.69995,1729.85999,1691.69995,3731592000,1709.91003
90,2013-09-09 00:00:00,1656.8499800000002,1689.9699699999999,1656.8499800000002,3154566000,1687.9899899999998
91,2013-09-03 00:00:00,1635.94995,1664.82996,1633.41003,3281187500,1655.17004
92,2013-08-26 00:00:00,1664.29004,1669.51001,1627.4699699999999,2739144000,1632.9699699999999
93,2013-08-19 00:00:00,1655.25,1664.8499800000002,1639.43005,2790186000,1663.5
94,2013-08-12 00:00:00,1688.37,1696.8100600000002,1652.60999,3066858000,1655.82996
95,2013-08-05 00:00:00,1708.0100100000002,1709.2399899999998,1684.91003,2982014000,1691.4200399999997
96,2013-07-29 00:00:00,1690.31995,1709.6700399999997,1681.85999,3384048000,1709.6700399999997
97,2013-07-22 00:00:00,1694.41003,1698.7800300000001,1676.0300300000001,3059340000,1691.6500199999998
98,2013-07-15 00:00:00,1679.58997,1693.12,1671.83997,3122660000,1692.08997
99,2013-07-08 00:00:00,1634.19995,1680.1899399999998,1634.19995,3233274000,1680.1899399999998
100,2013-07-01 00:00:00,1609.7800300000001,1632.06995,1604.56995,2755502500,1631.89001
101,2013-06-24 00:00:00,1588.77002,1620.06995,1560.32996,4078980000,1606.2800300000001
102,2013-06-17 00:00:00,1630.64001,1654.18994,1577.69995,4091850000,1592.43005
103,2013-06-10 00:00:00,1644.67004,1648.68994,1608.06995,3187002000,1626.72998
104,2013-06-03 00:00:00,1631.70996,1646.5300300000001,1598.22998,3631526000,1643.38
105,2013-05-28 00:00:00,1652.63,1674.20996,1630.73999,3660690000,1630.73999
106,2013-05-20 00:00:00,1665.70996,1687.18005,1635.5300300000001,3570650000,1649.5999800000002
107,2013-05-13 00:00:00,1632.0999800000002,1667.4699699999999,1626.73999,3395934000,1667.4699699999999
108,2013-05-06 00:00:00,1614.4000199999998,1635.01001,1614.20996,3294078000,1633.69995
109,2013-04-29 00:00:00,1582.33997,1618.45996,1581.2800300000001,3427490000,1614.42004
110,2013-04-22 00:00:00,1555.25,1592.64001,1548.18994,3450094000,1582.23999
111,2013-04-15 00:00:00,1588.83997,1588.83997,1536.0300300000001,4005162000,1555.25
112,2013-04-08 00:00:00,1553.26001,1597.3499800000002,1548.63,3238698000,1588.8499800000002
113,2013-04-01 00:00:00,1569.18005,1573.66003,1539.5,3398392000,1553.2800300000001
114,2013-03-25 00:00:00,1556.89001,1570.2800300000001,1546.2199699999999,3066520000,1569.18994
115,2013-03-18 00:00:00,1560.69995,1561.56006,1538.56995,3300302000,1556.89001
116,2013-03-11 00:00:00,1551.1500199999998,1563.62,1547.35999,3614986000,1560.69995
117,2013-03-04 00:00:00,1518.19995,1552.47998,1512.29004,3597796000,1551.18005
118,2013-02-25 00:00:00,1515.5999800000002,1525.83997,1485.01001,3829222000,1518.19995
119,2013-02-19 00:00:00,1519.79004,1530.93994,1497.29004,3920850000,1515.5999800000002
120,2013-02-11 00:00:00,1517.93005,1524.68994,1513.60999,3416520000,1519.79004
121,2013-02-04 00:00:00,1513.17004,1518.31006,1495.02002,3444132000,1517.93005
122,2013-01-28 00:00:00,1502.95996,1514.41003,1496.32996,3780238000,1513.17004
123,2013-01-22 00:00:00,1485.97998,1503.26001,1481.16003,3574670000,1502.95996
124,2013-01-14 00:00:00,1472.05005,1485.97998,1463.76001,3404978000,1485.97998
125,2013-01-07 00:00:00,1466.4699699999999,1472.75,1451.64001,3600690000,1472.05005
126,2012-12-31 00:00:00,1402.43005,1467.93994,1398.10999,3665237500,1466.4699699999999
127,2012-12-24 00:00:00,1430.1500199999998,1430.1500199999998,1401.57996,2197712500,1402.43005
128,2012-12-17 00:00:00,1413.54004,1448.0,1413.54004,4108678000,1430.1500199999998
129,2012-12-10 00:00:00,1418.06995,1438.58997,1411.88,3383768000,1413.57996
130,2012-12-03 00:00:00,1416.33997,1423.72998,1398.22998,3386154000,1418.06995
131,2012-11-26 00:00:00,1409.1500199999998,1419.69995,1385.43005,3390836000,1416.18005
132,2012-11-19 00:00:00,1359.88,1409.16003,1359.88,2688502500,1409.1500199999998
133,2012-11-12 00:00:00,1379.85999,1388.81006,1343.3499800000002,3621476000,1359.88
134,2012-11-05 00:00:00,1414.02002,1433.38,1373.0300300000001,3602274000,1379.8499800000002
135,2012-10-31 00:00:00,1410.98999,1434.27002,1405.94995,3746493300,1414.19995
136,2012-10-22 00:00:00,1433.20996,1435.45996,1403.2800300000001,3397482000,1411.93994
137,2012-10-15 00:00:00,1428.75,1464.02002,1427.23999,3692620000,1433.18994
138,2012-10-08 00:00:00,1460.93005,1460.93005,1425.5300300000001,3115478000,1428.58997
139,2012-10-01 00:00:00,1440.9000199999998,1470.95996,1439.01001,3429462000,1460.93005
140,2012-09-24 00:00:00,1459.76001,1463.23999,1430.5300300000001,3394752000,1440.67004
141,2012-09-17 00:00:00,1465.42004,1467.06995,1449.97998,3705514000,1460.1500199999998
142,2012-09-10 00:00:00,1437.92004,1474.51001,1428.97998,4004608000,1465.77002
143,2012-09-04 00:00:00,1406.54004,1437.92004,1396.56006,3564977500,1437.92004
144,2012-08-27 00:00:00,1411.13,1416.17004,1397.01001,2628268000,1406.57996
145,2012-08-20 00:00:00,1417.8499800000002,1426.68005,1398.04004,2943798000,1411.13
146,2012-08-13 00:00:00,1405.87,1418.70996,1397.31995,2824746000,1418.16003
147,2012-08-06 00:00:00,1391.04004,1407.14001,1391.04004,3182784000,1405.87
148,2012-07-30 00:00:00,1385.93994,1394.16003,1354.6500199999998,3883892000,1390.98999
149,2012-07-23 00:00:00,1362.33997,1389.18994,1329.23999,4031190000,1385.9699699999999
150,2012-07-16 00:00:00,1356.5,1380.39001,1345.06995,3608082000,1362.66003
151,2012-07-09 00:00:00,1354.66003,1361.54004,1325.41003,3333824000,1356.7800300000001
152,2012-07-02 00:00:00,1362.32996,1374.81006,1348.0300300000001,2801175000,1354.68005
153,2012-06-25 00:00:00,1334.9000199999998,1362.17004,1309.27002,3752304000,1362.16003
154,2012-06-18 00:00:00,1342.42004,1363.45996,1324.41003,4027288000,1335.02002
155,2012-06-11 00:00:00,1325.7199699999999,1343.31995,1306.62,3715250000,1342.83997
156,2012-06-04 00:00:00,1278.29004,1329.05005,1266.73999,3887776000,1325.66003
157,2012-05-29 00:00:00,1318.9000199999998,1334.93005,1277.25,4050725000,1278.04004
158,2012-05-21 00:00:00,1295.72998,1328.48999,1295.72998,3765818000,1317.81995
159,2012-05-14 00:00:00,1351.93005,1351.93005,1291.97998,4251866000,1295.2199699999999
160,2012-05-07 00:00:00,1368.79004,1373.91003,1343.13,3941332000,1353.39001
161,2012-04-30 00:00:00,1403.26001,1415.31995,1367.95996,3833174000,1369.0999800000002
162,2012-04-23 00:00:00,1378.5300300000001,1406.64001,1358.79004,3790184000,1403.35999
163,2012-04-16 00:00:00,1370.27002,1392.76001,1365.38,3701492000,1378.5300300000001
164,2012-04-09 00:00:00,1397.44995,1397.44995,1357.38,3818638000,1370.26001
165,2012-04-02 00:00:00,1408.4699699999999,1422.38,1392.92004,3659032500,1398.07996
166,2012-03-26 00:00:00,1397.10999,1419.1500199999998,1391.56006,3698456000,1408.4699699999999
167,2012-03-19 00:00:00,1404.17004,1414.0,1386.87,3682996000,1397.10999
168,2012-03-12 00:00:00,1370.7800300000001,1405.88,1366.68994,4281244000,1404.17004
169,2012-03-05 00:00:00,1369.58997,1374.76001,1340.0300300000001,3676690000,1370.87
170,2012-02-27 00:00:00,1365.19995,1378.04004,1354.92004,3782622000,1369.63
171,2012-02-21 00:00:00,1361.2199699999999,1368.92004,1352.2800300000001,3680180000,1365.73999
172,2012-02-13 00:00:00,1343.06006,1363.4000199999998,1340.80005,3882884000,1361.22998
173,2012-02-06 00:00:00,1344.31995,1354.31995,1335.92004,3861272000,1342.64001
174,2012-01-30 00:00:00,1316.16003,1345.33997,1300.48999,4225678000,1344.9000199999998
175,2012-01-23 00:00:00,1315.29004,1333.4699699999999,1306.06006,4080966000,1316.32996
176,2012-01-17 00:00:00,1290.2199699999999,1315.48999,1290.2199699999999,4121290000,1315.38
177,2012-01-09 00:00:00,1277.82996,1296.81995,1274.55005,3854788000,1289.08997
178,2012-01-03 00:00:00,1258.85999,1284.62,1258.85999,3877267500,1277.81006
179,2011-12-27 00:00:00,1265.02002,1269.37,1248.64001,2257637500,1257.5999800000002
180,2011-12-19 00:00:00,1219.73999,1265.42004,1202.37,3280102000,1265.32996
181,2011-12-12 00:00:00,1255.05005,1255.05005,1209.4699699999999,4235314000,1219.66003
182,2011-12-05 00:00:00,1244.32996,1267.06006,1231.4699699999999,4034362000,1255.18994
183,2011-11-28 00:00:00,1158.67004,1260.07996,1158.67004,4335660000,1244.2800300000001
184,2011-11-21 00:00:00,1215.62,1215.62,1158.66003,3356230000,1158.67004
185,2011-11-14 00:00:00,1263.8499800000002,1264.25,1209.43005,3865610000,1215.6500199999998
186,2011-11-07 00:00:00,1253.20996,1277.55005,1226.64001,3874182000,1263.8499800000002
187,2011-10-31 00:00:00,1284.95996,1284.95996,1215.42004,4549214000,1253.22998
188,2011-10-24 00:00:00,1238.7199699999999,1292.66003,1221.06006,4912236000,1285.08997
189,2011-10-17 00:00:00,1224.4699699999999,1239.0300300000001,1191.47998,4767664000,1238.25
190,2011-10-10 00:00:00,1158.1500199999998,1224.60999,1158.1500199999998,4555924000,1224.57996
191,2011-10-03 00:00:00,1131.20996,1171.4000199999998,1074.77002,4514868000,1155.45996
192,2011-09-26 00:00:00,1136.91003,1195.85999,1131.06995,4960282000,1131.42004
193,2011-09-19 00:00:00,1214.98999,1220.39001,1114.2199699999999,5128284000,1136.43005
194,2011-09-12 00:00:00,1153.5,1220.06006,1136.06995,4913056000,1216.01001
195,2011-09-06 00:00:00,1173.9699699999999,1204.4000199999998,1140.13,4649140000,1154.22998
196,2011-08-29 00:00:00,1177.91003,1230.70996,1170.56006,4650126000,1173.9699699999999
197,2011-08-22 00:00:00,1123.55005,1190.68005,1121.08997,5309696000,1176.80005
198,2011-08-15 00:00:00,1178.85999,1208.4699699999999,1122.05005,4427032000,1123.5300300000001
199,2011-08-08 00:00:00,1198.47998,1198.47998,1101.54004,3865062000,1178.81006
200,2011-08-01 00:00:00,1292.58997,1307.38,1168.08997,5268348000,1199.38
201,2011-07-25 00:00:00,1344.31995,1344.31995,1282.85999,4207194000,1292.2800300000001
202,2011-07-18 00:00:00,1315.93994,1347.0,1295.92004,4110088000,1345.02002
203,2011-07-11 00:00:00,1343.31006,1343.31006,1306.51001,4153686000,1316.14001
204,2011-07-05 00:00:00,1339.58997,1356.47998,1330.92004,3737600000,1343.80005
205,2011-06-27 00:00:00,1268.43994,1341.01001,1267.5300300000001,3901108000,1339.67004
206,2011-06-20 00:00:00,1271.5,1298.60999,1262.87,3977604000,1268.44995
207,2011-06-13 00:00:00,1271.31006,1292.5,1258.06995,4093202000,1271.5
208,2011-06-06 00:00:00,1300.26001,1300.26001,1268.2800300000001,3710360000,1270.97998
209,2011-05-31 00:00:00,1331.0999800000002,1345.19995,1297.9000199999998,4051132500,1300.16003
210,2011-05-23 00:00:00,1333.06995,1334.62,1311.80005,3519106000,1331.0999800000002
211,2011-05-16 00:00:00,1334.77002,1346.81995,1318.51001,3902876000,1333.27002
212,2011-05-09 00:00:00,1340.19995,1359.43994,1332.0300300000001,3907822000,1337.77002
213,2011-05-02 00:00:00,1365.20996,1370.57996,1329.17004,4072744000,1340.19995
214,2011-04-25 00:00:00,1337.14001,1364.56006,1331.4699699999999,3523530000,1363.60999
215,2011-04-18 00:00:00,1313.3499800000002,1337.48999,1294.69995,3983390000,1337.38
216,2011-04-11 00:00:00,1329.01001,1333.77002,1302.42004,3940338000,1319.68005
217,2011-04-04 00:00:00,1333.56006,1339.45996,1322.93994,3977634000,1328.17004
218,2011-03-28 00:00:00,1315.44995,1337.8499800000002,1305.26001,3659466000,1332.41003
219,2011-03-21 00:00:00,1281.6500199999998,1319.18005,1281.6500199999998,4018022000,1313.80005
220,2011-03-14 00:00:00,1301.18994,1301.18994,1249.05005,4781044000,1279.20996
221,2011-03-07 00:00:00,1322.7199699999999,1327.68005,1291.98999,4133818000,1304.2800300000001
222,2011-02-28 00:00:00,1321.60999,1332.2800300000001,1302.57996,2404496000,1321.1500199999998
223,2011-02-22 00:00:00,1338.91003,1338.91003,1294.26001,1928012500,1319.88
224,2011-02-14 00:00:00,1328.72998,1344.06995,1324.60999,2517822000,1343.01001
225,2011-02-07 00:00:00,1311.8499800000002,1330.79004,1311.73999,4021990000,1329.1500199999998
226,2011-01-31 00:00:00,1276.5,1311.0,1276.5,4345372000,1310.87
227,2011-01-24 00:00:00,1283.29004,1302.67004,1275.0999800000002,4631330000,1276.33997
228,2011-01-18 00:00:00,1293.2199699999999,1296.06006,1271.26001,4974835000,1283.3499800000002
229,2011-01-10 00:00:00,1270.83997,1293.23999,1262.18005,4257314000,1293.23999
230,2011-01-03 00:00:00,1257.62,1278.17004,1257.62,4731044000,1271.5
231,2010-12-27 00:00:00,1254.66003,1262.5999800000002,1251.47998,2091158000,1257.64001
232,2010-12-20 00:00:00,1245.76001,1259.39001,1241.51001,2707105000,1256.77002
233,2010-12-13 00:00:00,1242.52002,1246.72998,1232.8499800000002,4454044000,1243.91003
234,2010-12-06 00:00:00,1223.87,1240.4000199999998,1219.5,4835082000,1240.4000199999998
235,2010-11-29 00:00:00,1189.07996,1225.56995,1173.64001,4242568000,1224.70996
236,2010-11-22 00:00:00,1198.06995,1198.93994,1176.91003,3205160000,1189.4000199999998
237,2010-11-15 00:00:00,1200.43994,1207.43005,1173.0,4177436000,1199.72998
238,2010-11-08 00:00:00,1223.23999,1226.83997,1194.07996,4298262000,1199.20996
239,2010-11-01 00:00:00,1185.70996,1227.07996,1177.6500199999998,4798758000,1225.8499800000002
240,2010-10-25 00:00:00,1184.73999,1196.14001,1171.69995,4116414000,1183.26001
241,2010-10-18 00:00:00,1176.82996,1189.43005,1159.70996,4576282000,1183.07996
242,2010-10-11 00:00:00,1165.31995,1184.38,1155.70996,4449160000,1176.18994
243,2010-10-04 00:00:00,1144.95996,1167.72998,1131.87,3905616000,1165.1500199999998
244,2010-09-27 00:00:00,1148.64001,1157.16003,1132.08997,4037410000,1146.23999
245,2010-09-20 00:00:00,1126.56995,1148.9000199999998,1122.79004,3884522000,1148.67004
246,2010-09-13 00:00:00,1113.38,1131.4699699999999,1113.38,3972432000,1125.58997
247,2010-09-07 00:00:00,1102.5999800000002,1110.88,1091.1500199999998,3195237500,1109.55005
248,2010-08-30 00:00:00,1062.9000199999998,1105.0999800000002,1040.88,3718470000,1104.51001
249,2010-08-23 00:00:00,1073.35999,1081.57996,1039.69995,3951328000,1064.58997
250,2010-08-16 00:00:00,1077.48999,1100.14001,1063.91003,3777406000,1071.68994
251,2010-08-09 00:00:00,1122.80005,1129.23999,1076.68994,4064104000,1079.25
252,2010-08-02 00:00:00,1107.5300300000001,1128.75,1107.17004,3963460000,1121.64001
253,2010-07-26 00:00:00,1102.89001,1120.94995,1088.01001,4271320000,1101.5999800000002
254,2010-07-19 00:00:00,1066.8499800000002,1103.72998,1056.88,4580286000,1102.66003
255,2010-07-12 00:00:00,1077.22998,1099.45996,1063.31995,4487664000,1064.88
256,2010-07-06 00:00:00,1028.08997,1078.16003,1018.3499800000001,4419372500,1077.95996
257,2010-06-28 00:00:00,1077.5,1082.5999800000002,1010.9099699999999,5100892000,1022.5800199999999
258,2010-06-21 00:00:00,1122.79004,1131.22998,1067.89001,4699712000,1076.76001
259,2010-06-14 00:00:00,1095.0,1121.01001,1089.0300300000001,4637208000,1117.51001
260,2010-06-07 00:00:00,1065.83997,1092.25,1042.17004,5369514000,1091.5999800000002
261,2010-06-01 00:00:00,1087.30005,1105.67004,1060.5,5368597500,1064.88
262,2010-05-24 00:00:00,1084.7800300000001,1103.52002,1040.7800300000001,5528868000,1089.41003
263,2010-05-17 00:00:00,1136.52002,1148.66003,1055.9000199999998,6528051900,1087.68994
264,2010-05-10 00:00:00,1122.27002,1173.56995,1122.27002,5791750000,1135.68005
265,2010-05-03 00:00:00,1188.57996,1205.13,1065.79004,7683886000,1110.88
266,2010-04-26 00:00:00,1217.06995,1219.80005,1181.62,6310456000,1186.68994
267,2010-04-19 00:00:00,1192.06006,1217.2800300000001,1183.68005,5800096000,1217.2800300000001
268,2010-04-12 00:00:00,1194.93994,1213.92004,1186.77002,5974902000,1192.13
269,2010-04-05 00:00:00,1178.70996,1194.66003,1175.12,4461554000,1194.37
270,2010-03-29 00:00:00,1167.70996,1181.43005,1165.77002,4237947500,1178.0999800000002
271,2010-03-22 00:00:00,1157.25,1180.68994,1152.88,4751278000,1166.58997
272,2010-03-15 00:00:00,1148.5300300000001,1169.83997,1141.44995,4588800000,1159.9000199999998
273,2010-03-08 00:00:00,1138.4000199999998,1153.41003,1134.9000199999998,4805318000,1149.98999
274,2010-03-01 00:00:00,1105.35999,1139.38,1105.35999,4002330000,1138.69995
275,2010-02-22 00:00:00,1110.0,1112.29004,1086.02002,4194034000,1104.48999
276,2010-02-16 00:00:00,1079.13,1112.42004,1079.13,4040725000,1109.17004
277,2010-02-08 00:00:00,1065.51001,1080.04004,1056.51001,4403416000,1075.51001
278,2010-02-01 00:00:00,1073.89001,1104.72998,1044.5,5082238000,1066.18994
279,2010-01-25 00:00:00,1092.4000199999998,1103.68994,1071.58997,5079534000,1073.87
280,2010-01-19 00:00:00,1136.0300300000001,1150.44995,1090.18005,5654582400,1091.76001
281,2010-01-11 00:00:00,1145.95996,1150.41003,1131.39001,4363246000,1136.0300300000001
282,2010-01-04 00:00:00,1116.56006,1145.39001,1116.56006,4223070000,1144.97998
283,2009-12-28 00:00:00,1127.5300300000001,1130.38,1114.81006,2390427500,1115.0999800000002
284,2009-12-21 00:00:00,1105.31006,1126.47998,1105.31006,3013262500,1126.47998
285,2009-12-14 00:00:00,1107.83997,1116.20996,1093.88,5672874000,1102.4699699999999
286,2009-12-07 00:00:00,1105.52002,1110.7199699999999,1085.89001,4150876000,1106.41003
287,2009-11-30 00:00:00,1091.06995,1119.13,1086.25,4535468000,1105.97998
288,2009-11-23 00:00:00,1094.85999,1112.38,1083.73999,3232000000,1091.48999
289,2009-11-16 00:00:00,1094.13,1113.68994,1086.81006,4122504000,1091.38
290,2009-11-09 00:00:00,1072.31006,1105.37,1072.31006,4218872000,1093.47998
291,2009-11-02 00:00:00,1036.18005,1071.47998,1029.38,5290226000,1069.30005
292,2009-10-26 00:00:00,1080.35999,1091.75,1033.38,6081714000,1036.18994
293,2009-10-19 00:00:00,1088.2199699999999,1101.35999,1074.31006,5118466000,1079.5999800000002
294,2009-10-12 00:00:00,1071.63,1096.56006,1066.70996,4740370000,1087.68005
295,2009-10-05 00:00:00,1026.87,1071.51001,1025.92004,4466710000,1071.48999
296,2009-09-28 00:00:00,1045.38,1069.62,1019.9500099999999,5210080000,1025.20996
297,2009-09-21 00:00:00,1067.14001,1080.1500199999998,1041.17004,5081302000,1044.38
298,2009-09-14 00:00:00,1040.1500199999998,1074.77002,1035.0,6046967900,1068.30005
