,q1c,q1cstd,q1high,q1low,q1range,q1middle,q0c,q0cstd,q0high,q0low,q0spanmean,q0spanstd,q0lixt,q0lixc72,q0lixc288,q0lixd,q0lixm,q0lixtv,q0lixc72v,q0lixc288v,q0lixdv,q0lixmv,m0c,m0cstd,m0high,m0low,m0spanmean,m0spanstd,m0lixt,m0lixc72,m0lixc288,m0lixd,m0lixm,m0lixtv,m0lixc72v,m0lixc288v,m0lixdv,m0lixmv
2012-09-21,9.37289314957237,0.7882842145605549,9.793860619408544,-1.5954854369899185,11.389346056398463,4.099187591209313,-4.444171929512864,0.9586724987827319,0.6372445682056058,-0.6265674879396708,1.2722378174185613,0.43688003306161716,10.610759310550717,0.0,-8.348474473834322,-8.308489089543226,1.0,-0.8203207583567913,0.0,-8.348474473834322,4.889946110798482,0.0,1.305191198539668,1.208792961152261,0.698635600419253,-0.7518660229489194,1.461240412068452,0.5101585920778339,1.0663348935278472,0.0,-3.419618332036589,-1.578638773886254,0.0,1.5212309202089123,0.0,-6.581765098558079,-1.3402467717475552,0.0
2012-06-15,-4.367709625822814,0.9113296882651969,1.0589885538364152,-8.98253034938702,10.041518903223434,-3.9617708977753017,15.127986935834903,0.7279167092329286,0.32990178545580706,-0.6503680402999344,0.9883090223054876,0.4765934539869119,12.22815344876042,0.0,0.0,-13.745334425179367,1.0,13.318991794054135,-1.506986484221784,3.0564430441576196,-12.11553428087505,1.0,3.1545044284140733,0.6648969555921728,0.31112167909840616,-0.4984219456743858,0.814543778281427,0.397370355832377,8.327375849482626,0.0,0.0,-8.29056125240345,1.0,0.7275444089577618,0.0,0.0,-1.6345486339499171,0.0
2012-03-16,15.127986935834903,0.7279167092329286,15.127986935834903,-1.173281869374665,16.301268805209567,6.977352533230119,0.3001636475015612,1.775027836719244,1.0726633311223763,-1.0892382606216908,2.190431136200433,0.9108151476627094,-1.0908383452937147,1.506986484221784,-3.0564430441576196,-1.6298001443043164,0.0,0.2811334352341419,1.506986484221784,3.6162773058856406,-0.43773901897775636,0.0,0.3298654986243932,1.6041213764425526,1.0110482679322508,-0.8032946920419579,1.8357632138131774,0.8563786611651001,0.18879949636160884,0.0,0.0,1.9950083488617487,0.0,1.6745458192926326,0.0,-3.4233211692924037,-0.4688578370181107,1.0
2011-12-16,0.3001636475015612,1.775027836719244,5.680870998751075,-9.603541832686059,15.284412831437134,-1.9613354169674917,-4.364136059771928,1.991228289331304,1.0824084452512244,-1.0935985801743586,2.207629007613414,1.416981682760876,-1.3719717805278566,0.0,-6.67272035004326,-1.19206112532656,0.0,-6.1142683110938325,0.0,2.844082425549832,4.304653384019774,-1.0,8.231197879063368,1.6886121016310158,1.0432176216541245,-1.4194593944316503,2.501507025594083,0.7103775212109272,-1.2969643907131336,0.0,2.0497554761768066,3.062249285392782,-1.0,7.452947649741972,0.0,-7.781729927268777,-9.396072714874883,0.0
2011-09-16,-4.364136059771928,1.991228289331304,6.4270523004325675,-11.95753362170665,18.384585922139216,-2.7652406606370405,-0.6027126305364172,0.7447155759483637,0.5067053308554635,-0.4951535009606076,1.0071333730257446,0.3742074049643323,4.742296530565976,0.0,-9.516802775593092,-5.496714509346335,1.0,-5.068633277454789,0.0,-0.3539277379279735,1.7829881018384004,0.0,-4.632971496651517,0.9343462518558238,0.7540711531547494,-0.4384680245125816,1.1977410509393416,0.4333587721533997,0.7571872788730077,0.0,0.0,-0.8663621566971424,0.0,-5.81424588226854,0.0,0.0,5.007219660171479,-1.0
2011-06-17,-0.6027126305364172,0.7447155759483637,6.597824644830008,-1.0780028635799521,7.67582750840996,2.759910890625028,2.837820191867091,0.7905029611466713,0.3825195063207853,-0.568045737299223,0.9566749792220977,0.5151908802019006,9.810929808020765,0.0,-9.162875037665119,-7.279702611184735,1.0,-5.280607576421117,0.0,-3.7701659383583603,-1.1453424837373216,0.0,-4.75052676636416,1.1197840023268244,0.7126627203104496,-0.6734725599529007,1.3957488112658356,0.5167009229612387,5.131771827872493,0.5624810714332407,0.5624810714332407,-5.068438905881145,1.0,-6.816571322979442,0.5624810714332407,0.5624810714332407,5.795615669345622,0.0
2011-03-18,2.837820191867091,0.7905029611466713,7.966812519390976,0.0,7.966812519390976,3.983406259695488,10.511826078194364,0.8175286681587202,0.414526196797877,-0.649881710406942,1.072470832508524,0.403448743295662,15.091537384441882,0.0,-5.392709099306758,-6.1343601274474135,1.0,10.629344129467288,0.0,-5.392709099306758,-8.837457510158275,1.0,3.6824994570861636,0.8023947614040833,0.2876575578970253,-0.625692836396144,0.9202844893392138,0.3529145829768008,8.592893618722025,0.0,0.0,-7.528881010650823,1.0,1.3905252068360427,0.0,0.0,-2.0692840859415247,0.0
2010-12-17,10.511826078194364,0.8175286681587202,10.511826078194364,-0.06752103521320274,10.579347113407566,5.222152521490581,0.7230324496153795,1.2069746010240507,0.6789020828048689,-0.8179665614457696,1.5112209567147208,0.6733478461516545,4.462193254974594,0.0,0.0,2.7030973827108618,0.0,2.2377766765365745,0.0,9.80609344459773,-1.023463180483053,0.0,5.029442564329756,1.0616870477987206,0.5129966372139572,-0.7581516574069685,1.2840500295576043,0.5849659853976883,3.943845929912694,0.0,0.0,-2.251097499023935,1.0,5.263570814404638,0.0,-1.2924053958284665,-4.8567471330962615,2.0
2010-09-17,0.7230324496153795,1.2069746010240507,0.9199049590616237,-8.494777599352332,9.414682558413956,-3.7874363201453543,-3.6546261978682937,1.490213789797999,0.8159117551969682,-0.9444401028521643,1.7861638851166828,1.3104069770015758,2.22441657843802,0.0,-9.80609344459773,3.7265605631939147,0.0,-5.781399060162456,0.0,-6.961457428876505,4.159838850865216,0.0,2.7415965619761007,1.6759855314293368,0.8784552495381771,-1.1760523611558997,2.0831654786845544,0.7833401967162101,4.286877020224059,0.0,1.5867760083121185,-1.6839838374977822,0.0,2.3947139750240978,0.0,-0.20182970657418586,-2.5760059187069584,0.0
2010-06-18,-3.6546261978682937,1.490213789797999,4.946978964618021,-9.434438150970937,14.381417115588958,-2.2437295931764583,5.20921671907304,0.910588868451744,0.4736406126572585,-0.6518573011259158,1.133589533339673,0.5764864782185815,8.005815638600476,0.0,-2.8446360157212243,-0.4332782876713015,0.0,6.90097472235754,11.775841172244272,4.840058359924948,-5.14397019905144,0.0,4.573688268752707,0.559517304170655,0.2940086871101546,-0.5982369221753796,0.8982781744601108,0.3015058064526998,12.837763120946777,0.0,0.0,-9.663536327474286,1.0,4.910788355529873,0.0,0.0,-2.5024441888648266,0.0
2010-03-19,5.20921671907304,0.910588868451744,5.7815624674112165,-4.1479569733767985,9.929519440788015,0.816802747017209,3.19853209779406,1.0584654992463032,0.649319562891723,-0.669093067452601,1.3278941296492854,0.5581282586567163,1.1048409162429358,-11.775841172244272,-7.684694375646172,4.710691911380138,0.0,3.7179311262883585,-6.960125007628892,-2.868978211030792,-3.9867407348827655,1.0,1.0161419487254575,0.789563433513526,0.5395849339971284,-0.5210901695507959,1.06666642403226,0.4354845779556222,9.69362620373816,0.0,0.0,-9.765567018950438,1.0,-2.3460192284974255,0.0,0.0,1.0697773918506464,0.0
2009-12-18,3.19853209779406,1.0584654992463032,4.2881154971395885,-4.033519421814136,8.321634918953723,0.12729803766272685,15.964533633610145,1.1599361572834266,0.5714247825781643,-0.9229859017187686,1.5096280248731921,0.5816739809980063,-2.613090210045423,-4.81571616461538,-4.81571616461538,8.697432646262904,-1.0,15.247394093815464,-4.81571616461538,-4.81571616461538,-19.733537758992693,0.0,4.109620613372567,0.824032381949604,0.5130925256455743,-0.8197009668677531,1.3442149956793137,0.5298776144659336,8.659135277483964,0.0,-10.897194923789877,-11.434220750740199,1.0,-0.44087357059768273,0.0,-5.0829271673490055,-2.5103627890603164,0.0
2009-09-18,15.964533633610145,1.1599361572834266,16.014462534100325,-4.569975024043393,20.58443755814372,5.722243755028465,19.867541568884928,1.9136106645081865,1.017888054638759,-1.2856009650952773,2.339870122833955,0.9224252363356762,-17.860484303860886,0.0,0.0,28.430970405255596,-1.0,15.266297585101697,0.0,0.0,-30.201546820614933,0.0,3.8590732807215256,1.310431574362401,0.8298244043315872,-1.0509413841144206,1.9032612409164629,0.5902014089678065,-2.508425959664664,0.07336468793601725,-1.737128294568191,1.8895717225991593,0.0,3.8085336804457945,0.06533222833440266,-1.7451607541698055,-4.974771013399293,0.0
2009-06-19,19.867541568884928,1.9136106645081865,23.117865644413182,0.0,23.117865644413182,11.558932822206591,-13.441007793846016,2.411719459239138,1.6029170543788382,-1.489798588770206,3.146278442956513,1.1396329326174532,-33.12678188896258,0.0,0.0,58.63251722587053,-1.0,-7.104083418395799,0.0,0.0,15.478509361370584,0.0,-0.1960924640749817,2.849150071923793,1.9709580711648922,-1.67758000273409,3.7216187653617383,1.0191022039633757,-17.119932460701623,0.0,0.0,29.097892947882386,-1.0,5.416145262696485,0.0,0.0,-6.6121417322825735,0.0
