Date,Open,High,Low,Close,Volume,Adj Close
2012-02-27,1365.19995,1378.04004,1354.92004,1369.63,3782622000,1369.63
2012-02-21,1361.21997,1368.92004,1352.28003,1365.73999,3680180000,1365.73999
2012-02-13,1343.06006,1363.40002,1340.80005,1361.22998,3882884000,1361.22998
2012-02-06,1344.31995,1354.31995,1335.92004,1342.64001,3861272000,1342.64001
2012-01-30,1316.16003,1345.33997,1300.48999,1344.90002,4225678000,1344.90002
2012-01-23,1315.29004,1333.46997,1306.06006,1316.32996,4080966000,1316.32996
2012-01-17,1290.21997,1315.48999,1290.21997,1315.38,4121290000,1315.38
2012-01-09,1277.82996,1296.81995,1274.55005,1289.08997,3854788000,1289.08997
2012-01-03,1258.85999,1284.62,1258.85999,1277.81006,3877267500,1277.81006
2011-12-27,1265.02002,1269.37,1248.64001,1257.59998,2257637500,1257.59998
2011-12-19,1219.73999,1265.42004,1202.37,1265.32996,3280102000,1265.32996
2011-12-12,1255.05005,1255.05005,1209.46997,1219.66003,4235314000,1219.66003
2011-12-05,1244.32996,1267.06006,1231.46997,1255.18994,4034362000,1255.18994
2011-11-28,1158.67004,1260.07996,1158.67004,1244.28003,4335660000,1244.28003
2011-11-21,1215.62,1215.62,1158.66003,1158.67004,3356230000,1158.67004
2011-11-14,1263.84998,1264.25,1209.43005,1215.65002,3865610000,1215.65002
2011-11-07,1253.20996,1277.55005,1226.64001,1263.84998,3874182000,1263.84998
2011-10-31,1284.95996,1284.95996,1215.42004,1253.22998,4549214000,1253.22998
2011-10-24,1238.71997,1292.66003,1221.06006,1285.08997,4912236000,1285.08997
2011-10-17,1224.46997,1239.03003,1191.47998,1238.25,4767664000,1238.25
2011-10-10,1158.15002,1224.60999,1158.15002,1224.57996,4555924000,1224.57996
2011-10-03,1131.20996,1171.40002,1074.77002,1155.45996,4514868000,1155.45996
2011-09-26,1136.91003,1195.85999,1131.06995,1131.42004,4960282000,1131.42004
2011-09-19,1214.98999,1220.39001,1114.21997,1136.43005,5128284000,1136.43005
2011-09-12,1153.50,1220.06006,1136.06995,1216.01001,4913056000,1216.01001
2011-09-06,1173.96997,1204.40002,1140.13,1154.22998,4649140000,1154.22998
2011-08-29,1177.91003,1230.70996,1170.56006,1173.96997,4650126000,1173.96997
2011-08-22,1123.55005,1190.68005,1121.08997,1176.80005,5309696000,1176.80005
2011-08-15,1178.85999,1208.46997,1122.05005,1123.53003,4427032000,1123.53003
2011-08-08,1198.47998,1198.47998,1101.54004,1178.81006,3865062000,1178.81006
2011-08-01,1292.58997,1307.38,1168.08997,1199.38,5268348000,1199.38
2011-07-25,1344.31995,1344.31995,1282.85999,1292.28003,4207194000,1292.28003
2011-07-18,1315.93994,1347.00,1295.92004,1345.02002,4110088000,1345.02002
2011-07-11,1343.31006,1343.31006,1306.51001,1316.14001,4153686000,1316.14001
2011-07-05,1339.58997,1356.47998,1330.92004,1343.80005,3737600000,1343.80005
2011-06-27,1268.43994,1341.01001,1267.53003,1339.67004,3901108000,1339.67004
2011-06-20,1271.50,1298.60999,1262.87,1268.44995,3977604000,1268.44995
2011-06-13,1271.31006,1292.50,1258.06995,1271.50,4093202000,1271.50
2011-06-06,1300.26001,1300.26001,1268.28003,1270.97998,3710360000,1270.97998
2011-05-31,1331.09998,1345.19995,1297.90002,1300.16003,4051132500,1300.16003
2011-05-23,1333.06995,1334.62,1311.80005,1331.09998,3519106000,1331.09998
2011-05-16,1334.77002,1346.81995,1318.51001,1333.27002,3902876000,1333.27002
2011-05-09,1340.19995,1359.43994,1332.03003,1337.77002,3907822000,1337.77002
2011-05-02,1365.20996,1370.57996,1329.17004,1340.19995,4072744000,1340.19995
2011-04-25,1337.14001,1364.56006,1331.46997,1363.60999,3523530000,1363.60999
2011-04-18,1313.34998,1337.48999,1294.69995,1337.38,3983390000,1337.38
2011-04-11,1329.01001,1333.77002,1302.42004,1319.68005,3940338000,1319.68005
2011-04-04,1333.56006,1339.45996,1322.93994,1328.17004,3977634000,1328.17004
2011-03-28,1315.44995,1337.84998,1305.26001,1332.41003,3659466000,1332.41003
2011-03-21,1281.65002,1319.18005,1281.65002,1313.80005,4018022000,1313.80005
2011-03-14,1301.18994,1301.18994,1249.05005,1279.20996,4781044000,1279.20996
2011-03-07,1322.71997,1327.68005,1291.98999,1304.28003,4133818000,1304.28003
2011-02-28,1321.60999,1332.28003,1302.57996,1321.15002,2404496000,1321.15002
2011-02-22,1338.91003,1338.91003,1294.26001,1319.88,1928012500,1319.88
2011-02-14,1328.72998,1344.06995,1324.60999,1343.01001,2517822000,1343.01001
2011-02-07,1311.84998,1330.79004,1311.73999,1329.15002,4021990000,1329.15002
2011-01-31,1276.50,1311.00,1276.50,1310.87,4345372000,1310.87
2011-01-24,1283.29004,1302.67004,1275.09998,1276.33997,4631330000,1276.33997
2011-01-18,1293.21997,1296.06006,1271.26001,1283.34998,4974835000,1283.34998
2011-01-10,1270.83997,1293.23999,1262.18005,1293.23999,4257314000,1293.23999
2011-01-03,1257.62,1278.17004,1257.62,1271.50,4731044000,1271.50
2010-12-27,1254.66003,1262.59998,1251.47998,1257.64001,2091158000,1257.64001
2010-12-20,1245.76001,1259.39001,1241.51001,1256.77002,2707105000,1256.77002
2010-12-13,1242.52002,1246.72998,1232.84998,1243.91003,4454044000,1243.91003
2010-12-06,1223.87,1240.40002,1219.50,1240.40002,4835082000,1240.40002
2010-11-29,1189.07996,1225.56995,1173.64001,1224.70996,4242568000,1224.70996
2010-11-22,1198.06995,1198.93994,1176.91003,1189.40002,3205160000,1189.40002
2010-11-15,1200.43994,1207.43005,1173.00,1199.72998,4177436000,1199.72998
2010-11-08,1223.23999,1226.83997,1194.07996,1199.20996,4298262000,1199.20996
2010-11-01,1185.70996,1227.07996,1177.65002,1225.84998,4798758000,1225.84998
2010-10-25,1184.73999,1196.14001,1171.69995,1183.26001,4116414000,1183.26001
2010-10-18,1176.82996,1189.43005,1159.70996,1183.07996,4576282000,1183.07996
2010-10-11,1165.31995,1184.38,1155.70996,1176.18994,4449160000,1176.18994
2010-10-04,1144.95996,1167.72998,1131.87,1165.15002,3905616000,1165.15002
2010-09-27,1148.64001,1157.16003,1132.08997,1146.23999,4037410000,1146.23999
2010-09-20,1126.56995,1148.90002,1122.79004,1148.67004,3884522000,1148.67004
2010-09-13,1113.38,1131.46997,1113.38,1125.58997,3972432000,1125.58997
2010-09-07,1102.59998,1110.88,1091.15002,1109.55005,3195237500,1109.55005
2010-08-30,1062.90002,1105.09998,1040.88,1104.51001,3718470000,1104.51001
2010-08-23,1073.35999,1081.57996,1039.69995,1064.58997,3951328000,1064.58997
2010-08-16,1077.48999,1100.14001,1063.91003,1071.68994,3777406000,1071.68994
2010-08-09,1122.80005,1129.23999,1076.68994,1079.25,4064104000,1079.25
2010-08-02,1107.53003,1128.75,1107.17004,1121.64001,3963460000,1121.64001
2010-07-26,1102.89001,1120.94995,1088.01001,1101.59998,4271320000,1101.59998
2010-07-19,1066.84998,1103.72998,1056.88,1102.66003,4580286000,1102.66003
2010-07-12,1077.22998,1099.45996,1063.31995,1064.88,4487664000,1064.88
2010-07-06,1028.08997,1078.16003,1018.34998,1077.95996,4419372500,1077.95996
2010-06-28,1077.50,1082.59998,1010.90997,1022.58002,5100892000,1022.58002
2010-06-21,1122.79004,1131.22998,1067.89001,1076.76001,4699712000,1076.76001
2010-06-14,1095.00,1121.01001,1089.03003,1117.51001,4637208000,1117.51001
2010-06-07,1065.83997,1092.25,1042.17004,1091.59998,5369514000,1091.59998
2010-06-01,1087.30005,1105.67004,1060.50,1064.88,5368597500,1064.88
2010-05-24,1084.78003,1103.52002,1040.78003,1089.41003,5528868000,1089.41003
2010-05-17,1136.52002,1148.66003,1055.90002,1087.68994,6528051900,1087.68994
2010-05-10,1122.27002,1173.56995,1122.27002,1135.68005,5791750000,1135.68005
2010-05-03,1188.57996,1205.13,1065.79004,1110.88,7683886000,1110.88
2010-04-26,1217.06995,1219.80005,1181.62,1186.68994,6310456000,1186.68994
2010-04-19,1192.06006,1217.28003,1183.68005,1217.28003,5800096000,1217.28003
2010-04-12,1194.93994,1213.92004,1186.77002,1192.13,5974902000,1192.13
2010-04-05,1178.70996,1194.66003,1175.12,1194.37,4461554000,1194.37
2010-03-29,1167.70996,1181.43005,1165.77002,1178.09998,4237947500,1178.09998
2010-03-22,1157.25,1180.68994,1152.88,1166.58997,4751278000,1166.58997
2010-03-15,1148.53003,1169.83997,1141.44995,1159.90002,4588800000,1159.90002
2010-03-08,1138.40002,1153.41003,1134.90002,1149.98999,4805318000,1149.98999
2010-03-01,1105.35999,1139.38,1105.35999,1138.69995,4002330000,1138.69995
2010-02-22,1110.00,1112.29004,1086.02002,1104.48999,4194034000,1104.48999
2010-02-16,1079.13,1112.42004,1079.13,1109.17004,4040725000,1109.17004
2010-02-08,1065.51001,1080.04004,1056.51001,1075.51001,4403416000,1075.51001
2010-02-01,1073.89001,1104.72998,1044.50,1066.18994,5082238000,1066.18994
2010-01-25,1092.40002,1103.68994,1071.58997,1073.87,5079534000,1073.87
2010-01-19,1136.03003,1150.44995,1090.18005,1091.76001,5654582400,1091.76001
2010-01-11,1145.95996,1150.41003,1131.39001,1136.03003,4363246000,1136.03003
2010-01-04,1116.56006,1145.39001,1116.56006,1144.97998,4223070000,1144.97998
2009-12-28,1127.53003,1130.38,1114.81006,1115.09998,2390427500,1115.09998
2009-12-21,1105.31006,1126.47998,1105.31006,1126.47998,3013262500,1126.47998
2009-12-14,1107.83997,1116.20996,1093.88,1102.46997,5672874000,1102.46997
2009-12-07,1105.52002,1110.71997,1085.89001,1106.41003,4150876000,1106.41003
2009-11-30,1091.06995,1119.13,1086.25,1105.97998,4535468000,1105.97998
2009-11-23,1094.85999,1112.38,1083.73999,1091.48999,3232000000,1091.48999
2009-11-16,1094.13,1113.68994,1086.81006,1091.38,4122504000,1091.38
2009-11-09,1072.31006,1105.37,1072.31006,1093.47998,4218872000,1093.47998
2009-11-02,1036.18005,1071.47998,1029.38,1069.30005,5290226000,1069.30005
2009-10-26,1080.35999,1091.75,1033.38,1036.18994,6081714000,1036.18994
2009-10-19,1088.21997,1101.35999,1074.31006,1079.59998,5118466000,1079.59998
2009-10-12,1071.63,1096.56006,1066.70996,1087.68005,4740370000,1087.68005
2009-10-05,1026.87,1071.51001,1025.92004,1071.48999,4466710000,1071.48999
2009-09-28,1045.38,1069.62,1019.95001,1025.20996,5210080000,1025.20996
2009-09-21,1067.14001,1080.15002,1041.17004,1044.38,5081302000,1044.38
2009-09-14,1040.15002,1074.77002,1035.00,1068.30005,6046967900,1068.30005
2009-09-08,1018.66998,1048.18005,1018.66998,1042.72998,5137922500,1042.72998
2009-08-31,1025.20996,1028.44995,991.96997,1016.40002,5286260000,1016.40002
2009-08-24,1026.58997,1039.46997,1016.20001,1028.93005,5744582000,1028.93005
2009-08-17,998.17999,1027.58997,978.51001,1026.13,4664650000,1026.13
2009-08-10,1008.89001,1013.14001,992.40002,1004.09003,5373764000,1004.09003
2009-08-03,990.21997,1018.00,990.21997,1010.47998,6427945900,1010.47998
2009-07-27,978.63,996.67999,968.65002,987.47998,5294932000,987.47998
2009-07-20,942.07001,979.78998,940.98999,979.26001,5003300000,979.26001
2009-07-13,879.57001,943.96002,875.32001,940.38,4785464000,940.38
2009-07-06,894.27002,898.71997,869.32001,879.13,4673382000,879.13
2009-06-29,919.85999,931.91998,896.41998,896.41998,4172432500,896.41998
2009-06-22,918.13,922.00,888.85999,918.90002,5119916000,918.90002
2009-06-15,942.45001,942.45001,903.78003,921.22998,5114026000,921.22998
2009-06-08,938.12,956.22998,926.44,946.21002,4866352000,946.21002
2009-06-01,923.26001,951.69,923.26001,940.09003,5662470000,940.09003
2009-05-26,887.00,920.02002,881.46002,919.14001,5788812500,919.14001
2009-05-18,886.07001,924.59998,879.60999,887.00,6339728000,887.00
2009-05-11,922.98999,922.98999,878.94,882.88,6337752000,882.88
2009-05-04,879.21002,930.16998,879.21002,929.22998,7952024000,929.22998
2009-04-27,862.82001,888.70001,847.12,877.52002,6043558000,877.52002
2009-04-20,868.27002,871.79999,826.83002,866.22998,7083169900,866.22998
2009-04-13,855.33002,875.63,835.58002,869.59998,6839301900,869.59998
2009-04-06,839.75,856.90997,814.53003,856.56,6226187600,856.56
2009-03-30,809.07001,845.60999,779.81,842.50,6286869900,842.50
2009-03-23,772.31,832.97998,772.31,815.94,6952819900,815.94
2009-03-16,758.84003,803.23999,749.92999,768.53998,7963276000,768.53998
2009-03-09,680.76001,758.28998,672.88,756.54999,7459435800,756.54999
2009-03-02,729.57001,729.57001,666.78998,683.38,7592844000,683.38
2009-02-23,773.25,780.12,734.52002,735.09003,7550775800,735.09003
2009-02-17,818.60999,818.60999,754.25,770.04999,6401515100,770.04999
2009-02-09,868.23999,875.01001,808.06,826.84003,6008821900,826.84003
2009-02-02,823.09003,870.75,812.87,868.59998,6217632000,868.59998
2009-01-26,832.50,877.85999,821.66998,825.88,5602004000,825.88
2009-01-20,849.64001,849.64001,804.29999,831.95001,6129762500,831.95001
2009-01-12,890.40002,890.40002,817.03998,850.12,6058756000,850.12
2009-01-05,929.16998,943.84998,888.31,890.34998,5043904000,890.34998
2008-12-29,872.37,934.72998,857.07001,931.79999,3793110000,931.79999
2008-12-22,887.20001,887.37,857.09003,872.79999,3087105000,872.79999
2008-12-15,881.07001,918.84998,857.71997,887.88,5855972000,887.88
2008-12-08,882.71002,918.57001,851.34998,879.72998,5932454000,879.72998
2008-12-01,888.60999,888.60999,815.69,876.07001,6093950000,876.07001
2008-11-24,801.20001,896.25,801.20001,896.23999,5841565000,896.23999
2008-11-17,873.22998,882.28998,741.02002,800.03003,7349040000,800.03003
