,date,lpred,lact,lpredn,lactn,hpred,hact,hpredn,hactn,rpred,ract,rpredn,ractn,mpred,mact,hlpred,mpredn,mactn
16,2014-02-21 00:00:00,-2.3992775247673457,-2.7034739034259903,-0.6379378128391754,0.7748610374405348,0.0,2.8190946662581595,-0.6379378128391754,-0.6167315754092917,2.9544360174477964,5.52256856968415,-0.7969422315412986,-0.6981939780603509,-0.05049984864652324,0.05781038141608441,-1.2629675845658157,0.37097713251429093,0.3398280040249854
17,2014-01-17 00:00:00,-2.136947757662184,0.0,-0.6807186247031662,0.9619281857711793,0.0,1.6531776525977815,-0.6807186247031662,-0.7752431650971404,1.887109696699057,1.6531776525977815,-0.8259008683172935,-0.9793810280846559,-0.14786261417976276,0.8265888262988907,-1.9229469677628512,0.37123748118498195,0.4121890954146861
18,2013-12-20 00:00:00,-1.8874954958278578,-1.6312453643074765,-0.6822916497888006,0.8490539989177841,0.0,0.7513428890747464,-0.6822916497888006,-0.8978516014840564,1.420791759674279,2.382588253382223,-0.828889514362454,-0.9263750590611195,-0.06355790562499702,-0.439951237616365,-1.9968645019467608,0.374053460972577,0.2929763080066571
19,2013-11-15 00:00:00,-1.822589524480878,0.0,-0.6387684612778743,0.9619281857711793,0.0,3.0771025508741667,-0.6387684612778743,-0.5816542590451654,1.4657371110581838,3.0771025508741667,-0.7801187096847398,-0.8759049900771066,-0.021266811754568293,1.5385512754370834,-1.814355139403534,0.3645311246859652,0.47920239448809787
20,2013-10-18 00:00:00,-1.8154467430528611,-3.1849677419929057,-0.6599210724383338,0.741544022911434,0.0,2.0229114580422314,-0.6599210724383338,-0.7249762142115526,1.5918303021677438,5.207879200035137,-0.8135077263536894,-0.7210623254105442,-0.04810661220968537,-0.5810281419753371,-1.7072636539551485,0.37278498799878024,0.27969747736663847
21,2013-09-20 00:00:00,-1.860760420746327,-1.984972648031258,-0.6423799410551677,0.8245778039861085,0.0,3.7282849413886376,-0.6423799410551677,-0.49312312459235824,2.113825990375079,5.713257589419896,-0.8106109134096944,-0.6843366852511001,0.05410514560944224,0.8716561466786898,-1.2519539411658194,0.374767536065683,0.41643104640901807
22,2013-08-16 00:00:00,-1.2798800535572012,-2.1429126540899235,-0.6625036966066795,0.813649129400688,0.0,1.038956459363627,-0.6625036966066795,-0.8587492608301887,0.6056623773944072,3.1818691134535504,-0.8289812969502264,-0.868291646968557,0.17595374806637254,-0.5519780973631483,-1.921680732742853,0.4009929341517442,0.2824318060240684
23,2013-07-19 00:00:00,-1.8334891878455548,-1.2145015695615546,-0.5772617427482081,0.8778906276600912,0.0,6.258354126742716,-0.5772617427482081,-0.14914899616649352,2.2912081475346078,7.47285569630427,-0.7382899492202044,-0.5564674129275551,-0.11512518914241232,2.5219262785905805,-0.9542332837354465,0.34940962529353387,0.5717623367538892
24,2013-06-21 00:00:00,-1.5079845062403443,-3.722722835442127,-0.6810732390874205,0.704334005198911,0.0,0.6340981542303226,-0.6810732390874205,-0.9137915432509012,0.857483289510194,4.35682098967245,-0.8257293381390253,-0.7829083763003946,-0.027552227730332723,-1.5443123406059023,-1.9342461994319684,0.3688540090747574,0.1890285773794819
25,2013-05-17 00:00:00,-1.2604645025679462,0.0,-0.5927407024554041,0.9619281857711793,0.0,7.215558334672889,-0.5927407024554041,-0.019012838209108165,1.3325426696406948,7.215558334672889,-0.7621592414839671,-0.5751651066076351,0.11241319067403022,3.6077791673364445,-1.1000358731619249,0.36888330556345983,0.6739679860424665
26,2013-04-19 00:00:00,-1.0893106940857162,-0.98144569319496,-0.6514270791311434,0.8940169524373895,0.0,2.3431314767601075,-0.6514270791311434,-0.6814408822607069,2.0079664126445644,3.3245771699550675,-0.7772400425785487,-0.8579211110671137,-0.18520203329324558,0.6808428917825737,-1.4566342737699443,0.36573395136321957,0.3984707934026932
27,2013-03-15 00:00:00,-0.9301458390105489,-2.101610234333162,-0.671118117485503,0.8165070544848774,0.0,2.858285676657224,-0.671118117485503,-0.6114033837052135,1.01986761999043,4.959895910990387,-0.8325410520322488,-0.7390831692580622,-0.016159480482137556,0.3783377211620307,-1.3226971441604511,0.37308595763880126,0.3699975649415766
28,2013-02-15 00:00:00,-0.7252011577197807,0.0,-0.689489512644341,0.9619281857711793,0.0,2.3822679629909915,-0.689489512644341,-0.6761201033591469,1.3789652894923419,2.3822679629909915,-0.7872919972561632,-0.9263983344324096,-0.4005694794267731,1.1911339814954958,-1.4783552721315503,0.3330268844627497,0.44650182291952056
29,2013-01-18 00:00:00,-1.0416456329125379,-1.9382560944529392,-0.6396635418910901,0.8278103606039686,0.0,3.9037831740091677,-0.6396635418910901,-0.46926336140668146,0.1552684970567823,5.842039268462107,-0.8219067694557557,-0.6749781734845187,0.6295662302118106,0.982763539778114,-0.9304830356158049,0.37244408176584765,0.42688900380838873
30,2012-12-21 00:00:00,-1.131686909745365,-0.7245561385307742,-0.5421811951620052,0.9117924509787514,0.09583939588475726,2.671114810980546,-0.5421811951620052,-0.6368500931313986,0.8624938219036244,3.39567094951132,-0.7507245906454734,-0.8527547552822208,0.8647288965628693,0.9732793362248859,-0.5179237569303039,0.3994737147538686,0.42599630536627997
31,2012-11-16 00:00:00,-2.1482020645979096,-5.572184308262607,-0.5979501434467341,0.5763603327956064,0.13598795733167346,0.04395823484222294,-0.5979501434467341,-0.9940236829868045,2.755135486363227,5.6161425431048295,-0.7714883010785849,-0.6913939958127505,0.3327704959563451,-2.764113036710192,-1.006107053633118,0.39516223325083805,0.07421512203933063
32,2012-10-19 00:00:00,-1.2164063647903132,-2.161425708403786,-0.6837298425948584,0.8123681167476728,0.0,0.0856076416432705,-0.6837298425948584,-0.9883612613871202,1.4927824127067513,2.2470333500470563,-0.8192892358609077,-0.9362257782574748,-0.18447773291429925,-1.0379090333802576,-1.5761513353825105,0.36541614714302284,0.23669367027862998
33,2012-09-21 00:00:00,-0.8865902049051763,-0.8255812688214959,-0.649259333785042,0.9048020069395957,0.0,3.8720752025962257,-0.649259333785042,-0.47357420076793494,1.0100264563885122,4.697656471417721,-0.8222022399121987,-0.7581400017140058,0.019745654234164967,1.5232469668873652,-1.0240069490504404,0.366695873091167,0.47776188002389336
34,2012-08-17 00:00:00,-1.1071102318369892,-1.8177695376659142,-0.5838272427840119,0.836147440004574,0.0,4.072916106380786,-0.5838272427840119,-0.44626898902453,0.7115693974900843,5.8906856440467,-0.7527950586787415,-0.6714430613342824,0.5739983043982981,1.1275732843574362,-0.7354151334716725,0.3571201017301277,0.44051918716143645
35,2012-07-20 00:00:00,-0.8769780207302843,-1.595485362084681,-0.5792185212960373,0.8515284158639358,0.1295487290089161,3.1078178138482127,-0.5792185212960373,-0.5774783827995559,1.1302128152206536,4.703303175932893,-0.6823243667055454,-0.7577296580141825,0.545651585704416,0.7561662258817661,-0.37371464586068404,0.3603473258861715,0.4055605846147238
36,2012-06-15 00:00:00,-0.8651714590392973,-1.3264103692545715,-0.5452908319745762,0.8701470870233021,2.197537592808968,3.67659517813288,-0.5452908319745762,-0.5001505771882644,2.3521009266455444,5.003005547387451,-0.7104326716917637,-0.735950409672417,0.6342735039649032,1.1750924044391544,0.6661830668848354,0.393953140345803,0.4449919132294983
37,2012-05-18 00:00:00,-0.4903793789372698,-6.0433981304298445,-0.5871694685570915,0.5437546450339816,0.0,1.9796389215979815,-0.5871694685570915,-0.7308593074859778,0.6334978289596829,8.023037052027826,-0.782269533043874,-0.5164859595905088,0.22278879310184735,-2.0318796044159315,-0.5676774696618863,0.3679742603649087,0.1431364226630966
38,2012-04-20 00:00:00,-0.2923590847308045,-2.7571214445224923,-0.6748069553463627,0.7711488904450872,0.0,1.569672698316582,-0.6748069553463627,-0.7865960340362155,0.7636890591447598,4.326794142839074,-0.8239364222468073,-0.7850904149373609,-0.0026067523437864337,-0.5937243731029551,-1.1055926213719571,0.36197556561067684,0.27850244758003934
39,2012-03-16 00:00:00,-0.16788229450736403,-1.312782943555213,-0.6932338487615912,0.8710900381135406,0.0,3.1545047222659495,-0.6932338487615912,-0.571131090510139,0.0,4.467287665821162,-0.7560537993202704,-0.7748808082779741,0.07653560002070942,0.9208608893553683,-1.1494660397200926,0.32935232887074756,0.421062431309744
40,2012-02-17 00:00:00,0.0,-0.22578806038640042,-0.6459687794293172,0.9463047582507341,0.0,3.485682831251502,-0.6459687794293172,-0.5261059575803891,0.0,3.7114708916379024,-0.8257575767783283,-0.8298057030858392,0.3460226011382132,1.6299473854325508,-0.6500194693234855,0.3669562812208188,0.4878050319736655
41,2012-01-20 00:00:00,0.0,-1.2399881094730114,-0.6454272772939189,0.8761270839706148,0.0,3.9554938822613295,-0.6454272772939189,-0.4622330612456081,0.0,5.195481991734341,-0.6436548140874616,-0.7219632254501976,0.7198321686543963,1.357752886394159,-0.7008185646740095,0.28669319131025944,0.46218478838880095
42,2011-12-16 00:00:00,-0.5087424145690328,-4.687202638512023,-0.60217068737423,0.6375967283366687,0.9655126252882518,3.731335919424117,-0.60217068737423,-0.49270833059515234,0.40989775772955317,8.41853855793614,-0.46772380502135263,-0.48774502746203063,0.1569544840578233,-0.477933359543953,0.22838510535960954,0.25046006145914546,0.2894012496601709
43,2011-11-18 00:00:00,0.0,-1.8251545326064988,-0.383691147701503,0.8356364345377852,0.0,3.7827551786795865,-0.383691147701503,-0.48571765421796526,0.0,5.607909711286085,-0.5525737695287094,-0.6919922723224297,1.1239284190163918,0.9788003230365439,0.322875098645362,0.4181958874776467,0.4265159669591601
44,2011-10-21 00:00:00,0.0,-3.2734151890002616,-0.21774670974262983,0.7354238929305882,4.324625675684819,8.959631579754056,-0.21774670974262983,0.21810165567921092,2.455449142472732,12.233046768754317,-0.39862665186518653,-0.21054628117947408,1.2309792485600402,2.8431081953768977,2.4985218822963513,0.4648087789174381,0.6019935095813699
45,2011-09-16 00:00:00,-0.42835594923328324,0.0,-0.055542554774132655,0.9619281857711793,8.015024284940514,8.487533358131527,-0.055542554774132655,0.15391780835438607,5.771348919387882,8.487533358131527,-0.318136883509375,-0.4827312036459129,1.3035558357293695,4.2437666790657635,3.793334167853615,0.4883665462126175,0.7338301618946642
46,2011-08-19 00:00:00,-0.2975064267213542,-16.7700149920445,-0.6214569274686215,-0.19847468627000864,0.0,0.0,-0.6214569274686215,-1.0,0.0,16.7700149920445,-0.7696876254729503,0.11915333772633618,0.6919199868470607,-8.38500749602225,-1.1734790409983347,0.3736679274561033,-0.45485025481855634
47,2011-07-15 00:00:00,-0.6490993496612748,-0.23987801808886822,-0.5828402079998762,0.9453298022120759,1.0527475598866145,6.427052379079834,-0.5828402079998762,-0.12621372046315105,1.8816320966483062,6.666930397168702,-0.7302650000364692,-0.6150336736801715,0.5488131390027604,3.093587180495483,0.2018241051126699,0.388688932551467,0.6255697854954643
48,2011-06-17 00:00:00,-1.0730768603474519,-5.088989850683056,-0.6171029510609725,0.6097950218281256,0.0,0.8947873139756091,-0.6171029510609725,-0.8783496956395653,1.412543375439432,5.983777164658665,-0.7768837122481949,-0.6646781387343024,0.4819226425022265,-2.0971012683537236,-0.9532166704704319,0.3800048159744536,0.13699744879330975
49,2011-05-20 00:00:00,-1.0001934145332698,-0.6280956024910744,-0.6630030513288989,0.9184670474601618,0.0,1.961295959408349,-0.6630030513288989,-0.7333531145598917,0.5106142016732538,2.5893915618994234,-0.8339513655472477,-0.9113467474991012,0.4048949863177964,0.6666001784586373,-1.3505468249812165,0.38812481519465125,0.3971302013409221
50,2011-04-15 00:00:00,-1.1505814423521339,0.0,-0.5267809104114809,0.9619281857711793,0.0,4.403505266325869,-0.5267809104114809,-0.40132392632924463,1.48153182469204,4.403505266325869,-0.7089504951184777,-0.7795158490742806,0.1578560085886277,2.2017526331629345,-0.5989080597308017,0.36974284518917955,0.5416260672323169
51,2011-03-18 00:00:00,-1.1666425141933146,-6.413206480866062,-0.7395892651188443,0.518165719075682,0.0,0.0,-0.7395892651188443,-1.0,0.0,6.413206480866062,-0.7783584806684583,-0.6334716865546821,0.15381538449502902,-3.206603240433031,-2.187048293501395,0.3336572293083779,0.03256583506495833
52,2011-02-18 00:00:00,-0.9100488084817978,-0.5462274618065699,-0.7306222434340832,0.9241319216790601,0.0,4.648773531437689,-0.7306222434340832,-0.3679786177460901,0.0,5.195000993244259,-0.7964193630760861,-0.7219981794130798,0.01979666909793576,2.0512730348155594,-1.592233279295822,0.3322411346686863,0.5274622102189224
53,2011-01-21 00:00:00,-0.710415876121708,0.06126968241970676,-0.7380180618706073,0.966167747601184,0.0,3.0435162672005855,-0.7380180618706073,-0.586220463289919,0.0,2.982246584780879,-0.803752389980601,-0.8827981342061214,0.0046075451347021845,1.5523929748101462,-1.6361008962226915,0.33890511968018283,0.4805052412054973
54,2010-12-17 00:00:00,-0.5308339340602134,-1.5986873146239255,-0.5947405854634691,0.851306856436324,0.0,3.682499790494509,-0.5947405854634691,-0.49934781894649727,0.29470563257541127,5.281187105118434,-0.7103867577604361,-0.7157350700322337,-0.23336799945517506,1.041906237935292,-0.8593125618122366,0.363621879753223,0.4324557964452939
55,2010-11-19 00:00:00,-0.31752389317218144,-0.40064832270727546,-0.5795219677271697,0.9342052848334904,0.0,3.6151419676321517,-0.5795219677271697,-0.5085054137450365,0.0,4.015790290339427,-0.6952372082757081,-0.8076909372687718,-0.14825255966580997,1.607246822462438,-0.8823261634165949,0.364982529761381,0.48566834679133253
56,2010-10-15 00:00:00,0.0,-0.06752103545315524,-0.5887515437704209,0.9572560609400325,0.0,4.66510999441514,-0.5887515437704209,-0.36575760314033984,0.06307385721096392,4.732631029868295,-0.6855165587920454,-0.7555984149042594,-0.07287040872810635,2.2987944794809922,-0.25638034521862996,0.3436132378561414,0.5507601083293155
57,2010-09-17 00:00:00,0.0,-2.2833068655255806,-0.5895889649247561,0.8039345378368057,1.8407785250184667,5.029442093083891,-0.5895889649247561,-0.31622503825136367,1.8054311676567167,7.312748958609472,-0.5925028376631332,-0.5681023038512447,0.08948994516055347,1.3730676137791553,0.9311332734430282,0.34844918374517214,0.4636262835234401
58,2010-08-20 00:00:00,0.0,-2.8086710359541245,-0.5462462841769896,0.7675819112874543,0.15663246724007812,2.2790347183291537,-0.5462462841769896,-0.69015512088463,0.5772676444564292,5.087705754283278,-0.5754627804411883,-0.7297952803965619,0.2914500253177842,-0.2648181588124854,0.2806204076583628,0.3375342851324193,0.3094606681042129
59,2010-07-16 00:00:00,0.0,-8.494777867806302,-0.4893594334716657,0.37413117784777733,0.0,0.0,-0.4893594334716657,-1.0,0.0,8.494777867806302,-0.5409477207740185,-0.48220474810084835,0.8234210379043767,-4.247388933903151,0.0294880808206274,0.36976219600476473,-0.06539787500467702
60,2010-06-18 00:00:00,-0.7477797398997971,-3.421928308519684,-0.3418800924667902,0.725147512706248,3.354060986056104,2.741596467517571,-0.3418800924667902,-0.6272677992883385,2.8781232596465927,6.163524776037255,-0.4344306151868069,-0.6516159535802318,0.7819770234214382,-0.34016592050105654,1.3031406230781535,0.39017390403983887,0.30236857765104314
61,2010-05-21 00:00:00,-0.8273331569010866,-11.968492009162834,-0.6690547525711608,0.13376717887744705,0.0,0.0,-0.6690547525711608,-1.0,0.0,11.968492009162834,-0.7355095889966885,-0.22977136699102432,0.3935715456140804,-5.984246004581417,-1.8018497876152983,0.3809045087166932,-0.2288791407175272
62,2010-04-16 00:00:00,-0.12961989926254025,0.0,-0.6611190303943779,0.9619281857711793,0.0,4.463317435020575,-0.6611190303943779,-0.3931921966852021,0.0,4.463317435020575,-0.7277505015315362,-0.7751693233209498,0.05694762192001329,2.2316587175102875,-1.3017839321360465,0.369047398820283,0.5444409704296832
63,2010-03-19 00:00:00,0.0,-1.3136009288040262,-0.5176413712361444,0.8710334375420765,0.0,5.142576407337596,-0.5176413712361444,-0.3008439263964996,0.0,6.4561773361416215,-0.6295943155521796,-0.6303490121361837,0.29801244455133524,1.914487739266785,-0.5294295412192123,0.38004383315318485,0.5145873262548163
64,2010-02-19 00:00:00,-0.43971342439654715,-3.207666490733607,-0.6240834283354998,0.7399733807120712,0.0,1.5946759214967132,-0.6240834283354998,-0.7831967349375945,1.2680866725345454,4.80234241223032,-0.6078513989724665,-0.7505325173561629,0.05142803959560355,-0.806495284618447,-0.3065598476322454,0.32095606360484624,0.25847543527795863
65,2010-01-15 00:00:00,0.0,0.0,-0.6985020689155569,0.9619281857711793,0.0,4.1715412854542055,-0.6985020689155569,-0.43286045845587817,0.0,4.1715412854542055,-0.7896064236676106,-0.7963725763708629,0.209083935024712,2.0857706427271028,-0.693814423633548,0.3357607052579078,0.5307092894983028
66,2009-12-18 00:00:00,0.0,0.0,-0.618698480191086,0.9619281857711793,0.0,2.082682465856611,-0.618698480191086,-0.7168500805717685,0.0,2.082682465856611,-0.7032476562636062,-0.9481690895652907,0.05818219930303642,1.0413412329283056,-0.8686860009028359,0.3294995207189811,0.4324026154811054
67,2009-11-20 00:00:00,0.0,-4.020937010469138,-0.6084152107954215,0.6836990454001929,0.0,2.845495617165539,-0.6084152107954215,-0.6131422490262233,0.0,6.866432627634677,-0.6208500550718387,-0.6005359284639199,-0.686997993772692,-0.5877206966517998,-1.004640059155986,0.33155948136687585,0.2790675422223878
68,2009-10-16 00:00:00,0.0,-4.033519238376437,-0.6122583343585025,0.6828284168761736,0.0,2.6453251618263174,-0.6122583343585025,-0.6403563103295631,0.0,6.678844400202754,-0.6546522990797079,-0.6141678879689546,-0.8608221517510928,-0.6940970382750598,-1.2282066530765783,0.34408854988188803,0.2690548939371251
69,2009-09-18 00:00:00,0.0,-3.058092526979561,-0.5808969160197672,0.7503231661597956,0.0,4.154444835671667,-0.5808969160197672,-0.43518479663886833,0.0,7.2125373626512275,-0.6106670967405411,-0.575384639404703,-0.9279441480864976,0.548176154346053,-0.9532705241410917,0.33396569783245117,0.3859835677580136
70,2009-08-21 00:00:00,0.0,-0.4197032410217516,-0.6153380504651456,0.9328867778465189,0.0,4.786266621875024,-0.6153380504651456,-0.3492858222203653,0.0,5.205969862896776,-0.6500769760722666,-0.7212010761568353,-0.5592262849721099,2.183281690426636,-0.4407594020100336,0.3265059949842971,0.5398874940656369
71,2009-07-17 00:00:00,0.0,-4.569974481290762,-0.5135329556639427,0.6457083424519917,0.0,2.1178218711466634,-0.5135329556639427,-0.712072722554044,0.0,6.6877963524374255,-0.5660618012482759,-0.6135173532737626,-1.7816636521464295,-1.2260763050720493,0.40362025641228216,0.3226152658868827,0.2189824698228003
72,2009-06-19 00:00:00,0.0,0.0,-0.44873583861584154,0.9619281857711793,0.0,6.675312514092457,-0.44873583861584154,-0.09246165389588688,0.0,6.675312514092457,-0.5403442192018659,-0.6144245486831748,-1.5976071581972684,3.3376562570462287,1.287229668979659,0.3278225665852612,0.6485427302642015
73,2009-05-15 00:00:00,0.0,-4.278974474120689,-0.1397698000341829,0.6658441171811348,0.6897831190672039,6.857176362203599,-0.1397698000341829,-0.06773645704817736,0.0,11.136150836324287,-0.39711606449255843,-0.29025725844509187,0.7395133144660516,1.2891009440414551,3.033835890409819,0.47706296865384634,0.45572294036518496
74,2009-04-17 00:00:00,0.0,0.0,-0.026595354249524666,0.9619281857711793,9.321620756357655,13.1496084644799,-0.026595354249524666,0.7877475987194574,0.8154304562326253,13.1496084644799,-0.17601033174275876,-0.14394011888961755,1.8841715821597456,6.57480423223995,6.724040392205227,0.3842645344970149,0.9532385266073025
75,2009-03-20 00:00:00,0.0,-12.144660795709273,-0.0831750408760836,0.12157716199496502,11.135644404359796,3.155637735040129,-0.0831750408760836,-0.5709770523977626,2.9115009527116884,15.300298530749401,-0.2360662238400178,0.0123496456261551,0.6061037942766865,-4.494511530334572,7.138581650934043,0.3565685519046193,-0.08865823161829166
76,2009-02-20 00:00:00,0.0,-7.440353760100682,-0.16663325169409876,0.4470921599048303,9.520090965842016,5.065209975620499,-0.16663325169409876,-0.3113622359642212,2.2471391424409477,12.505563735721182,-0.25437245592332713,-0.19074258502548494,0.8344423086170023,-1.1875718922400917,6.2490228174947395,0.33379225091087805,0.2226066886785524
77,2009-01-16 00:00:00,0.0,-5.097536800595048,-0.0317369834041947,0.6092036147703638,7.934095523284698,5.273235880562455,-0.0317369834041947,-0.2830801914428194,0.0,10.370772681157503,-0.18491430554776406,-0.34587697488523084,3.7331700925786198,0.08784953998370337,6.574154266379129,0.3646241374349747,0.3426554328022225
78,2008-12-19 00:00:00,0.0,0.0,0.49585397299195827,0.9619281857711793,21.415550226915585,14.143214616760336,0.5186459992328083,0.9228327624800717,8.723079766116605,14.143214616760336,0.20775835171229762,-0.07173516755941838,5.326360558853401,7.071607308380168,11.93053285579165,0.45962597192504895,1.0
79,2008-11-21 00:00:00,-1.9131742581092213,-14.180459546278746,0.3126676187106737,-0.01929013706107924,24.47386861920822,14.710810937627672,0.9731361292242446,1.0,14.726208992832916,28.891270483906418,0.6341073690733918,1.0,3.773959418650998,0.2651756956744631,11.280347180549498,0.5161654579858952,0.35934621574903025
80,2008-10-17 00:00:00,0.0,-28.35357088596513,-0.3979770035763218,-1.0,2.433571081181543,0.0,-0.3979770035763218,-1.0,1.6951186610768845,28.35357088596513,-0.38089265077965845,0.9609255908787283,-0.13250701179780355,-14.176785442982565,1.3544569850905797,0.2974610463650345,-1.0
81,2008-09-19 00:00:00,0.0,-10.509978420514587,-0.5442666922312186,0.23468917316197271,1.037633116386361,0.65625315907476,-0.5442666922312186,-0.9107794720689151,0.131534023101465,11.166231579589347,-0.5793071850470008,-0.2880713031765532,0.3492444587784263,-4.9268626307199135,0.9214100398082219,0.359708622082878,-0.1293531778614717
82,2008-08-15 00:00:00,0.0,-2.0869735280193424,-0.4380553332262451,0.8175198428486228,3.78687729890672,3.5409374375649616,-0.4380553332262451,-0.5185938487581448,2.572673943393318,5.627910965584304,-0.4917948319419554,-0.6905387893806915,0.3370012101891749,0.7269819547728096,1.9600097197563129,0.3616715573560297,0.4028136219196668
83,2008-07-18 00:00:00,-0.5423335074357508,-7.816804821115331,-0.530803118352914,0.4210435909207489,2.8595767467516815,0.30653500826836044,-0.530803118352914,-0.9583252059226324,2.0683805432543902,8.123339829383692,-0.5831094496902166,-0.5091969979223044,0.23348847441873097,-3.7551349064234856,1.1586216196579653,0.37031031160509165,-0.019064579753618964
