,q1c,q1cstd,q1high,q1low,q1range,q1middle,q1pos,q0c,q0cstd,q0high,q0low,q0spanmean,q0spanstd,q0lixt,q0lixc72,q0lixc288,q0lixd,q0lixm,q0lixtv,q0lixc72v,q0lixc288v,q0lixdv,q0lixmv,m0c,m0cstd,m0high,m0low,m0spanmean,m0spanstd,m0lixt,m0lixc72,m0lixc288,m0lixd,m0lixm,m0lixtv,m0lixc72v,m0lixc288v,m0lixdv,m0lixmv
2015-03-20,0.15745576645542614,-0.7608734879152356,-0.6331080042265677,0.7217058383485809,-0.7377823700235038,0.02445134553626029,0.8482059217368652,0.17847686332185875,-0.732094706625959,-0.7568834548299497,0.7874610780929653,-0.7925050103044972,-0.796198070233514,0.48590171927994674,0.0,0.0,-0.6029119602420536,1.0,-0.026187690252034795,0.0,0.0,-0.03204635769325566,0.0,-0.06378163197681624,-0.759525488433398,-0.7568634319932177,0.7691467038574128,-0.7706309203893954,-0.8470772344755165,0.2649389848087662,0.0,0.0,-0.25169156305235596,1.0,-0.08427190335640009,0.0,0.0,0.04824682754287829,0.0
2014-12-19,0.3099317990152429,-0.7962054552299686,-0.3525518426429451,0.9849127002427224,-0.7511149844616711,0.3151044225363331,0.916999911728593,-0.022961594395795003,-0.7274180939925481,-0.709178224738004,0.8034339050133051,-0.7774573404270096,-0.8127998288556946,0.49969485159858706,0.0,0.0,-0.5833826783409134,1.0,-0.26427528636664527,0.0,0.0,0.07695713884692593,0.0,-0.03322167790045009,-0.6617014265730434,-0.6734047778340919,0.6629993241124932,-0.6797658610411554,-0.8621981914035323,0.2188950815227525,-0.4636660359651393,-0.10245955519068595,-0.18823425933001162,1.0,-0.078219962830195,-0.4636660359651393,-0.10507893322079284,0.07045738560224614,0.0
2014-09-19,0.09302652398169949,-0.9050053102891222,-0.808375989282225,0.6507283573841027,-0.7999540880796011,-0.096805840058124,0.9811382331709457,0.24791359205294622,-0.9495960909667541,-1.0000000000000002,0.9242895379713084,-0.9791535900353789,-0.9711713155035477,0.6388894105046927,0.0,0.0,-0.6849543940486549,1.0,0.22500447785701252,0.0,0.0,-0.07975705081476946,0.0,0.07046979597906665,-0.9333204660059459,-0.9666613818879994,0.9778429386673853,-0.9757146971893068,-0.9690074664777258,0.3941503578986545,0.0,0.0,-0.40182760887427604,1.0,-0.05119997398338621,0.0,0.0,0.024747133459581884,0.0
2014-06-20,0.3064287138954447,-0.9641376236639735,-0.3871425722091107,1.0,-0.785334839526599,0.3064287138954447,1.0,0.1641302758639719,-0.7578440462547583,-0.7167305198585772,0.8103592115081447,-0.7853044485562769,-0.8777482030338398,0.5600619887250051,0.0,0.0,-0.6363498710674675,1.0,0.4876051066075345,0.0,0.0,-0.02433831188962278,0.0,0.024739685884819864,-0.8046641918988231,-0.8007183699479706,0.8765715449396666,-0.8390769383286677,-0.9119101374942572,0.2847208330701463,0.0,0.0,-0.3024919383090515,1.0,-0.08170505413327385,0.0,0.0,0.03849125377303952,0.0
2014-03-21,0.2444251744951829,-0.7964464703167783,-0.43727365370022625,0.7283639936149865,-0.6135092052606586,0.12617244925986154,0.8307746241407306,0.0697050638129015,-0.8454375596357061,-0.8902559157950426,0.9531426287708135,-0.9403652753150746,-0.8876632195426963,0.38923581776805355,0.0,0.0,-0.6215179279667904,1.0,8.025322738628669e-05,0.0,0.0,0.028613246778804387,0.0,-0.10007600616445508,-0.8509573395650539,-0.8982960903941545,0.9891529009666773,-0.9401758265289781,-0.9103804094082899,0.3346210507847142,0.1248590876205728,0.05555684023416701,-0.2954637825543766,1.0,-0.12309207326809418,0.11311181069087763,0.031563543377068425,0.08947926687565973,0.0
2013-12-20,0.19099147782395404,-0.8832290612213362,-0.6180170443520919,0.927944266784361,-0.8834063030863807,0.14982469162731188,1.0,0.16184509838448638,-0.8169695477331513,-0.8564275410351914,0.8681950727619667,-0.8815305642175031,-0.949301701016933,0.38920770208313643,0.0,0.0,-0.6592830607515867,1.0,0.07441460394345337,0.0,0.0,-0.04255080568643517,0.0,0.3196850215246993,-0.8193757506185602,-0.9154696109126665,0.8122971557649918,-0.8808455627185604,-0.9499103023714208,0.489982814006245,0.0,0.0,-0.5246180747761451,1.0,0.07340694091834536,0.0,0.0,-0.05722427027947237,0.0
2013-09-20,0.06196322543331705,-0.8694483808118304,-0.7701321691032584,0.6366766183184931,-0.7641035784923578,-0.08645282765370053,0.6715070826990432,0.27792026179613727,-0.758857723770056,-0.7668939196791652,0.7890365439373246,-0.7986747397523607,-0.8740036085254648,0.3631375037142546,0.0,0.0,-0.6333522923527206,1.0,0.180770230795116,0.0,0.0,-0.15511928544597464,0.0,0.4225768376439905,-0.9116404948255992,-0.9288058017397824,0.8202290969373067,-0.8918824553563846,-0.948889573996681,0.5451483150395289,0.0,0.0,-0.5543186869267471,1.0,0.4867666490522646,-0.3801980889329917,-0.08616289850625719,-0.20187596375454636,0.0
2013-06-21,0.03696986868564439,-0.7384608367051888,-0.36930254287982456,1.0,-0.7735562802932785,0.3153487285600877,-0.7655302505613242,0.21200779292433536,-0.7835267600841945,-0.8439864111861295,0.7858849821703889,-0.8344005213621516,-0.8779778963569342,0.2998069808561559,0.0,0.0,-0.5388214791235024,1.0,0.08589676281889984,0.0,0.0,-0.11997980584035324,0.0,0.06612388754929334,-0.7820954005036798,-0.8627241663189684,0.7358641549980464,-0.8202474813902088,-0.907917164214162,0.43114157161443856,0.0,0.0,-0.45317874978380807,1.0,-0.023104565745413974,0.0,0.0,0.006689585429474486,0.0
2013-03-15,0.2886471369009477,-0.8659854114109757,-0.4031584507970677,1.0,-0.7959090359665255,0.29842077460146615,0.9344976051779845,0.14804156580945335,-0.733323084752157,-0.7247424512186644,0.7449838278707126,-0.7556156302335325,-0.8182757495973473,0.25507410548560616,0.0,0.0,-0.4405637940653576,1.0,-0.06302649780350436,0.0,0.49519324563552825,-0.0935054618524231,0.0,0.31038979810236805,-0.7879011581481044,-0.9461884735617727,0.7171468735915231,-0.8610030990367016,-0.8729422249280344,0.38374311829517865,0.0,0.0,-0.3891612265353674,1.0,0.36677073636861884,0.010606831354199557,-0.01088429717726607,-0.19521123216356848,0.5
2012-12-21,0.07403535342218548,-0.7626247203495339,-0.7166251361555177,0.5829189566594007,-0.6882214278966372,-0.09014765974871426,0.6439117107539296,0.07531007105684619,-0.8327943629345018,-0.7773234507299609,0.8679454487877567,-0.8428793882933551,-0.8807349548566135,0.24510158396523588,0.0,-0.9076572812080411,-0.3404522386028288,1.0,0.08709376421141213,0.0,-0.05237493805363486,-0.0026333980000315315,0.0,-0.0719026688492376,-0.8550534353871408,-0.7676021757543896,0.9320018461574255,-0.8413279058291563,-0.9467244283398409,0.2362160406145411,0.37722808008236103,0.1678500185798582,-0.18208508730296363,1.0,-0.21648551938664004,0.3417368490728004,0.0953607390189355,0.12681086556558843,0.0
