,q1c,q1cstd,q1high,q1low,q1range,q1middle,q0c,q0cstd,q0high,q0low,q0spanmean,q0spanstd,q0lixt,q0lixc72,q0lixc288,q0lixd,q0lixm,q0lixtv,q0lixc72v,q0lixc288v,q0lixdv,q0lixmv,m0c,m0cstd,m0high,m0low,m0spanmean,m0spanstd,m0lixt,m0lixc72,m0lixc288,m0lixd,m0lixm,m0lixtv,m0lixc72v,m0lixc288v,m0lixdv,m0lixmv
2012-09-21,0.4717691475351687,-0.8156653526557883,-0.1527020037184623,0.9203222203647362,-0.5728847639859352,0.3546337412164994,-0.15190064638150091,-0.7303337010242503,-0.6977425543850098,0.7497125835968365,-0.7398809460727228,-0.8886328125751135,0.15427297214889144,0.0,-0.5850323783368704,-0.24333885723269952,1.0,-0.024066872746829473,0.0,-0.2130164242362023,0.1279353762483997,0.0,0.1188608435180372,-0.44835378843297435,-0.36536187589780517,0.6463955186486894,-0.543268870923762,-0.6515736030070918,0.05884153177823207,0.0,-0.31380720964907716,-0.11328619099306043,0.0,0.12058668599244902,0.0,-0.8457971633652082,-0.06333819949196644,0.0
2012-06-15,-0.1492871846301212,-0.7540433136468675,-0.9083835359089615,0.5514167305119374,-0.6468569805502209,-0.19784894380100584,0.7614423195433115,-0.8458978240841938,-0.9338375897979168,0.7277222901224122,-0.8556147288021475,-0.8649611701839903,0.1777887445394401,0.0,0.0,-0.4025730713799754,1.0,0.5800312616085755,-0.1532277025218958,0.14688082362281263,-0.4011560849130166,1.0,0.28727366355381145,-0.7880419836394607,-0.7812130038285027,0.8487970783033297,-0.8544315831170328,-0.7768251727923033,0.4595137546850033,0.0,0.0,-0.5949468117822351,1.0,0.05767182879539629,0.0,0.0,-0.07724649642054243,0.0
2012-03-16,0.7614423195433115,-0.8458978240841938,0.30877020989096654,0.9414068646001212,-0.3033058254208714,0.6036329339872527,0.015108243083867774,-0.32149720371255297,-0.36326192226954357,0.3222323335879003,-0.3656111013491879,-0.6061383236078486,-0.03292919755834079,0.15396943201145027,-0.21418501655350475,-0.047733553039365495,0.0,0.012243132486349914,0.12797272502059218,0.1737842915647595,-0.014493927134850093,0.0,0.030040113247669652,-0.20145292037913892,-0.030103829626090404,0.6053243563341801,-0.3630645453087155,-0.26709549972376984,0.010418163779787912,0.0,0.0,0.06843263934905774,0.0,0.1327398281276573,0.0,-0.43991775624291257,-0.02215756966584848,0.5
2011-12-16,0.015108243083867774,-0.32149720371255297,-0.5085298023501618,0.5204037140530591,-0.3591134934363072,-0.0979481526567901,-0.14916504106735493,-0.21322249580589336,-0.3557759060216,0.3182036579019729,-0.3586009820947252,-0.30443192486328446,-0.04141578814164801,0.0,-0.46760129273890066,-0.03491306167249698,0.0,-0.17938265719110946,0.0,0.13667559417291839,0.11262239661238106,-1.0,0.7495967825740864,-0.14868455720390036,0.004417928932788713,0.1132525032100658,-0.04273714714901718,-0.4292300678173206,-0.057263150084523956,0.0,0.15521333230615092,0.1050410646470513,-1.0,0.5907888447561749,0.0,-1.0,-0.4440453359792647,0.0
2011-09-16,-0.14916504106735493,-0.21322249580589336,-0.44397528739978886,0.4028464899754392,-0.18896803026473638,-0.1380947960342314,-0.020600561727325387,-0.8374848334322252,-0.798020379649725,0.8711312841618919,-0.8479416313432825,-0.9259895550935062,0.06894965375892759,0.0,-0.6669048075092248,-0.1609876612731125,1.0,-0.14870543119401694,0.0,-0.009030682360917381,0.046648214210660906,0.0,-0.25052460384375647,-0.619758443749875,-0.3058725624456805,0.8966765445787084,-0.6700534737598578,-0.7368599619835974,0.04178242651750534,0.0,0.0,-0.06217183460604904,0.0,-0.35537352947891315,0.0,0.0,0.2330126233165758,-0.5
2011-06-17,-0.020600561727325387,-0.8374848334322252,-0.42920122935964183,0.946165052579512,-0.7766922014605421,0.23876865910344164,0.14283700789188103,-0.814554188753825,-0.8934176308198117,0.8037831972423035,-0.8685092556415555,-0.8419547293060394,0.1426440141303101,0.0,-0.6421027688938642,-0.2132077800558296,1.0,-0.1549244113025297,0.0,-0.09619808618728036,-0.03792330540353434,0.0,-0.2568813205634236,-0.5039439973544125,-0.3503090137748375,0.7090008844862001,-0.574780623215227,-0.644308331020593,0.28317681145122325,0.47277832439155365,0.04259267140445816,-0.36372104082734347,1.0,-0.41663683632292337,0.15354946671168235,0.21788190885767944,0.26970089241154394,0.0
2011-03-18,0.14283700789188103,-0.814554188753825,-0.3107657391964912,1.0,-0.7607221965540942,0.3446171304017544,0.5290954616477163,-0.8010195245227968,-0.8688306837829243,0.7281716299911013,-0.8213090689895377,-0.9085599182631973,0.21942033161367766,0.0,-0.3779025066117636,-0.17966301299541768,1.0,0.46289929304100585,0.0,-0.1375982657527083,-0.29261605581492983,1.0,0.33535699000553176,-0.7021682485437177,-0.8063929540977419,0.7471579827768802,-0.803553683460574,-0.8261934005572801,0.4741653171080399,0.0,0.0,-0.540287155139945,1.0,0.11022575485008917,0.0,0.0,-0.09779148960009781,0.0
2010-12-17,0.5290954616477163,-0.8010195245227968,-0.09058853097584967,0.9966280317953811,-0.617339586762446,0.45178500488020623,0.036392648134570375,-0.6059822611083071,-0.6657420229375761,0.5728712341431551,-0.6424677100947281,-0.7476834463896123,0.06487714927839013,0.0,0.0,0.04610235941768793,0.0,0.09745335450009054,0.0,0.47124289929693236,-0.0338877735819961,0.0,0.45802008647515874,-0.5402282307904028,-0.5645758085835688,0.6413757832048422,-0.6285252911926758,-0.5684998378986412,0.2176257543684598,0.0,0.0,-0.16154313794702288,1.0,0.4172387982414037,0.0,-0.16608201619791674,-0.22952311863954933,1.0
2010-09-17,0.036392648134570375,-0.6059822611083071,-0.9204160995473271,0.5757748695665174,-0.6812593694169115,-0.18914275837482478,-0.12491417761144337,-0.46413408243105403,-0.560493729270447,0.4560172111701536,-0.530396706074188,-0.36795700691096267,0.03234145142767262,0.0,-0.6871773026397893,0.06355791529191993,0.0,-0.16961681642469364,0.0,-0.177625837345436,0.10883362238755848,0.0,0.24967106758552518,-0.15657043391490794,-0.17239279841195831,0.3076384351904583,-0.24402517550508665,-0.34820486565991215,0.2365545870681943,0.0,0.12015520618730247,-0.12084595779588164,0.0,0.18982694758025503,0.0,-0.025936354571614365,-0.12173845907407256,0.0
2010-06-18,-0.12491417761144337,-0.46413408243105403,-0.5720211337231695,0.5288486710390841,-0.40867221800421116,-0.11205078275331418,0.26219734842439335,-0.7544143214220317,-0.823420083993126,0.7263463017786302,-0.796396138126432,-0.8054187814427128,0.11639892460993612,0.0,-0.19934230846558054,-0.012689845560292087,0.0,0.3005318372765163,1.0,0.23259447273102682,-0.17032141531043288,0.0,0.4165155620270417,-0.8538564467664735,-0.7995773944453013,0.769084397155099,-0.8141421793107254,-0.8832829532865891,0.7084018831489908,0.0,0.0,-0.6934741754553596,1.0,0.3892740316653121,0.0,0.0,-0.1182620339724177,0.0
2010-03-19,0.26219734842439335,-0.7544143214220317,-0.4998186635098446,0.7928530126324427,-0.6530037987611762,0.07066420054349637,0.1609928478923313,-0.6803566642244689,-0.6884667670295269,0.7104214797810869,-0.7171945695653086,-0.816361409861042,0.016063609296181048,-1.0,-0.5385169519852893,0.08034265172742117,0.0,0.16191287712314237,-0.7076931182530849,-0.07320373100987267,-0.1320045214426402,1.0,0.09253777476794653,-0.7101820058956542,-0.5360432253686208,0.830694134582865,-0.7331209682808828,-0.7344992502405089,0.5349049513202172,0.0,0.0,-0.7007960964628276,1.0,-0.14339144754766336,0.0,0.0,0.04978244482115388,0.0
2009-12-18,0.1609928478923313,-0.6803566642244689,-0.6290215054367804,0.7985679692243446,-0.7412486317720776,0.01101295765108753,0.8035485204980074,-0.6295394447074493,-0.7483040950841168,0.4758396157951138,-0.6431170138315219,-0.8023267106052875,-0.07888149892749077,-0.4089488040961398,-0.3374688261921801,0.14833803932991163,-1.0,0.6640116135837737,-0.48965344522159177,-0.12287593868053127,-0.6533949362329681,0.0,0.37425395849367643,-0.6886545543879721,-0.564472908248253,0.5922222327865597,-0.5995764872877946,-0.6296755878332025,0.4778206046661429,0.0,-1.0,-0.8205419360353949,1.0,-0.02694670985880969,0.0,-0.6531873008773263,-0.11863625601081522,0.0
2009-09-18,0.8035485204980074,-0.6295394447074493,0.3854620301394897,0.7717776330247447,-0.06823452133928501,0.49504948623242306,1.0,-0.252093948453643,-0.4053392755278409,0.14080488461763674,-0.30469745149038546,-0.599217996403786,-0.5391554290944202,0.0,0.0,0.48490107111947345,-1.0,0.6648348452569439,0.0,0.0,-1.0,0.0,0.35143717323384854,-0.38487577658567396,-0.22457980568760022,0.4075526141108103,-0.330587386647534,-0.5626858891884164,-0.11075120738296698,0.06166471370053234,-0.1594105920575792,0.06481595943725393,0.0,0.3018992375940615,0.01783478472310518,-0.2242638552713587,-0.2351007631696698,0.0
2009-06-19,1.0,-0.252093948453643,1.0,1.0,0.07080652009255514,1.0,-0.45941016780775096,-0.0026375592387409314,0.044069170557760225,-0.047861563262314756,0.024007093165244086,-0.4697488448881324,-1.0,0.0,0.0,1.0,-1.0,-0.20842221761628246,0.0,0.0,0.40496334193506417,0.0,-0.010603559058076806,0.5761250471457309,1.0,-0.09288375478118702,0.5443283458344892,-0.08639066866195737,-0.7558736916400854,0.0,0.0,0.998113925215416,-1.0,0.42933324546977947,0.0,0.0,-0.31248062740146954,0.0
2009-03-20,-0.45941016780775096,-0.0026375592387409314,-0.5437955796394197,-0.18875483369794302,0.3978659978755058,-0.46270596877333176,-1.0,1.0000000000000002,1.0,-1.0000000000000002,1.0,0.42713020982238076,-0.7855486403053601,0.0,0.0,0.7360081044833433,-1.0,-0.7349976727325117,0.0,-0.1580955156378431,1.0,-1.0,1.0,1.0,0.7075519612974713,-1.0,1.0,1.0000000000000002,-0.8263267887316579,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,-1.0,0.0
2008-12-19,-1.0,1.0000000000000002,-1.0,-1.0,1.0,-1.0,-0.16299801422302054,-0.3222814189461786,-0.4125376635526922,0.3748456406742784,-0.41536113740118324,-0.4968557415704913,-0.029289292849067727,0.0,0.1580955156378431,0.08411725862256485,0.0,-0.18586490790420715,0.0,0.26583418022137717,0.12545820344514155,0.0,-0.15533484428189598,0.3562799540143665,0.2486729114330121,0.14264021274202648,0.05443921640538368,0.5016016628835626,-0.29545490635665766,-0.19825240183138151,-0.014495045956250608,0.22418885492049198,-1.0,-0.07852569608175627,0.27012481538583805,0.3832986962866268,0.06032989694269071,0.0
2008-09-19,-0.16299801422302054,-0.3222814189461786,-0.9734806628307855,0.387886152508108,-0.5084366079085043,-0.29840281218710424,-0.02977036899937423,-0.6649456013714584,-0.6663715886781296,0.6944571616018188,-0.6977070824459257,-0.8192234369093885,0.07800268692889187,0.0,0.016949704040984222,0.0023322042585378917,0.0,-0.06280717764364871,0.0,-0.137472211676336,0.043753273845759916,0.0,-0.22794097082801998,-0.4858969157462319,-0.23486870220991074,0.7787481113687336,-0.5657100156880264,-0.6653769319742311,-0.2458031526313661,0.0,0.0,0.23923915206825372,-1.0,-0.24929427501095036,0.0,0.40410704906261896,0.1894481444607584,-0.5
2008-06-20,-0.02977036899937423,-0.6649456013714584,-0.36802590337737473,0.9463232500997499,-0.7380574139615537,0.26949334953878856,-0.35677278822265596,-0.4456429276841384,-0.39146394045858623,0.34571286521857436,-0.3910135338271246,-0.5808583189626875,0.10912821305134808,0.0,0.15442191571732022,-0.04497446537828005,0.0,-0.2981876820409402,0.0,0.2908384096453201,0.28166935655721764,-1.0,-0.09431250718780873,-0.018604329802892138,-0.01244999069325016,0.2092927796662837,-0.10946272030104065,-0.26689500587081155,-0.2883954848888705,0.0,0.0,0.25261009149044633,-1.0,-0.0401165813844236,0.0,0.0,0.014257554242690039,0.0
2008-03-21,-0.35677278822265596,-0.4456429276841384,-0.9230710142578462,0.28986082976635136,-0.3687296025640039,-0.33286604981645723,-0.0924976491020523,-0.6028139154654257,-0.6775111686927543,0.6540549769203068,-0.6856628994362154,-0.7299067867234824,0.25690190445043143,0.0,0.0,-0.3602878703126082,1.0,-0.004196172444318315,0.0,0.0,0.10262909452195002,0.0,0.2766104243774372,-0.36339160185048763,-0.3756112282754953,0.559352223174722,-0.49347089422525936,-0.39440397087269036,0.11286055111274458,-0.039471278560610154,0.018069027013920977,-0.019601022691689743,0.0,0.2820936964906515,-0.014552008610025877,-0.12928940277082707,-0.1364915032099726,0.5
2007-12-21,-0.0924976491020523,-0.6028139154654257,-0.7765937473343689,0.6120378169612417,-0.629873058972935,-0.12950073252946503,0.07768258234402907,-0.5972302887748054,-0.6230033971849259,0.6087925230712958,-0.6356250248419482,-0.6998114876476772,0.2589814131933811,0.0,0.0,-0.475175516006752,1.0,-0.05005823694911238,0.0,0.0,0.01081522853313169,0.0,0.2855082146892333,-0.42126890515689114,-0.47018630621793617,0.5974115243291118,-0.5591941203990307,-0.5784023402037828,0.2849322583303945,0.0,0.0,-0.3147615932405121,1.0,0.15773816427145082,0.0,-0.1593057724239232,-0.11991091688551692,0.5
2007-09-21,0.07768258234402907,-0.5972302887748054,-0.7091206427002481,0.6813965595842885,-0.6632931231146865,-0.07534701814535197,0.2328968470546832,-0.8808671488409588,-0.9050070837776031,0.8985477682530555,-0.9172087244335825,-0.936165988442432,0.28378891163956005,0.0,0.0,-0.48728257151185417,1.0,0.039052302217144924,0.0,0.0,-0.05468726429867642,0.0,-0.046984223300403805,-0.6613372477418984,-0.5841867015451015,0.8420549939011188,-0.7617807227803531,-0.7626728000047135,0.31642237266657236,0.28772316213820726,0.025921023592136657,-0.35179677859901265,1.0,-0.10792946890212507,0.09344704659160963,0.13259844742230778,0.09605327237139066,0.0
2007-06-15,0.5296990244838649,-0.8851845275652751,-0.05044089222507618,1.0,-0.5955762979085649,0.4747795538874619,-0.09613798177029302,-0.8514849359430945,-0.8551301253262962,0.9196655752258611,-0.8998546832195111,-0.7932774592038143,0.21568750396693495,0.1374049658415109,0.03431494006307243,-0.3549206685728327,1.0,-0.1428616743964206,0.11420505798054678,0.06462879668769114,0.11226753222918781,0.0,-0.2548167496141204,-0.5369754438783338,-0.3767782511760059,0.8063376418762117,-0.6458862891641926,-0.26992662145287055,0.10057989165250976,0.0,0.0,-0.1021201689716413,0.0,-0.31973631438584527,0.0,0.0,0.23945170776876398,-0.5
2007-03-16,-0.09613798177029302,-0.8514849359430945,-0.8024321230313924,0.8146371270938121,-0.868917234125703,-0.03565864734218374,0.4097501675910448,-0.9787157001429201,-0.9822786950163085,0.9295684948791161,-0.972204024972964,-0.9808005689847413,0.2864858576766448,0.0,0.0,-0.48059801694838694,1.0,0.21599316726707404,0.0,0.0,-0.1650934254123876,0.0,0.1682662221685305,-0.8853051634169808,-0.8088128971956391,0.9278108621476678,-0.9152785903916304,-0.8678987811532244,0.4604643166743495,0.0,0.0,-0.5082243688599627,1.0,0.03662320907098086,0.0,0.0,-0.01861141990588827,0.0
2006-12-15,0.4097501675910448,-0.9787157001429201,-0.2957197162844494,0.9815327538566172,-0.7308820949792202,0.33614419238348536,0.2739590785457842,-0.86607898919008,-0.8524911374907457,0.8761286824750066,-0.8789221028165148,-0.9150751906451712,0.21437455412973122,0.0,0.0,-0.3345659018746859,1.0,0.3559327244371997,-0.05417491090488228,0.247302594307511,-0.12979062203869784,0.0,0.1213955689163839,-0.9302366578336879,-0.8434042351978991,0.9351970399631813,-0.9354332205008725,-0.9651351484171569,0.20220618888039726,0.0,0.0,-0.25420535700816166,1.0,0.008964420753786461,0.0,0.0,-0.03548011502437827,0.0
2006-09-15,0.2739590785457842,-0.86607898919008,-0.529118002076706,0.9319661125416149,-0.8244734354934105,0.17651144239027877,-0.1456608923191669,-0.8422809016785141,-0.7774109332509551,0.8965063533353624,-0.8481021099647625,-0.879621070773014,0.09554314358592415,0.054437155449117966,-0.3606223668210161,-0.2197606090188494,1.0,-0.18020713886616035,0.0452458064836865,0.4384635063577094,0.1302360927548087,0.0,-0.06610814711230026,-0.5959321030102754,-0.42220832984400813,0.7077645856282889,-0.6062218805530758,-0.7507788168450619,-0.0023494605885975503,0.0,0.06684788993580097,0.029642525880128036,0.0,-0.007224983333051759,0.0,0.34195896575756607,0.054364225407075785,0.0
2006-06-16,-0.1456608923191669,-0.8422809016785141,-0.8775016431811584,0.6807841322368012,-0.7694382775708353,-0.12425199406743748,0.15858768230283665,-0.9143346453132706,-0.9034967857769198,0.956903042266339,-0.9424134449636764,-0.9529131586856108,0.18484889204760455,0.0,-1.0,-0.36555277595455166,1.0,0.2710513604983191,0.0,-0.08694962784901913,-0.06564499215741497,0.0,0.14156387887404887,-0.8725772470714043,-0.7323960513152151,0.9230576294401026,-0.8780401329502103,-0.9425573576464295,0.28428582646177214,0.0,0.0,-0.34357431738837074,1.0,0.04329206072347643,0.0,0.0,-0.0328798561071021,0.0
2006-03-17,0.15858768230283665,-0.9143346453132706,-0.7274188353779837,0.9250114697725912,-0.9426292788488936,0.07133705695288618,0.11958057324926467,-0.8752389039599504,-0.8416897107103988,0.8943587478349037,-0.8813647692381129,-0.9188185234737544,0.0943559047878276,0.0,-0.7611998804392083,-0.3074870048628306,1.0,0.04490132977273328,0.0,-0.07447063555248183,-0.05965982537088987,0.0,0.13897910660285695,-0.9099115125201992,-0.7012807336758056,0.9429306323145733,-0.87614105939533,-0.9607164744673933,0.26976407408783587,0.0,0.0,-0.30542983402722634,1.0,0.07465702507037729,0.0,0.0,-0.029378025607583836,0.0
2005-12-16,0.11958057324926467,-0.8752389039599504,-0.75658566310903,0.7536323711796025,-0.7727899295286591,-0.05292864635314002,0.08664929999673629,-0.9249222660926483,-0.8839012851195809,0.9710989004145546,-0.9383503758496091,-0.9885883460763328,0.07936518326700279,0.0,-0.556672303799311,-0.25471536685195084,1.0,-0.004381472426440915,0.0,-0.05848526651212683,-0.03432825799886471,0.0,0.1358880165425899,-0.8467464532549465,-0.7203856211197961,0.9202507051515256,-0.8707087664700524,-0.8929151518851215,0.22048122419659671,0.0,0.0,-0.24055721222984813,1.0,0.09814080960988456,-0.005699801254339492,-0.0015829152689075727,-0.04095053526699137,0.0
2005-09-16,0.08664929999673629,-0.9249222660926483,-0.8003798803412688,0.8921975843488412,-0.9528527673713065,0.0064338205907809995,0.11554666083705734,-0.8489690315172868,-0.8323309216735918,0.8585427503725963,-0.8604658366302523,-0.9199320568351335,0.0815365216327827,0.0,-0.3960472501775523,-0.22435057122276184,1.0,0.0051263873284591146,0.0,-0.07237147847330201,-0.059816189729950314,0.0,0.21195591097523103,-0.9544819246876107,-0.7884868802408235,0.9210970362120783,-0.9021696699441085,-0.9898301332691593,0.22942952319046667,0.0,0.0,-0.28239399286302036,1.0,0.13770702539307175,0.15742929113844906,0.2233872588288641,-0.08026705425832761,0.0
2005-06-17,0.11554666083705734,-0.8489690315172868,-0.8013979211890729,0.7810829224788879,-0.8313857309423999,-0.05213725439597627,-0.013022562081011586,-0.9055886506298739,-0.8495578778147087,0.9711931496435915,-0.920183656597714,-0.9707371961827648,0.07982503011932907,0.0,-0.19728483865550298,-0.17144062232506932,1.0,-0.09651645694578319,0.0,-0.005491586802782273,0.028344430559575806,0.0,-0.05373249035159353,-0.7726179714192274,-0.6149745557835121,0.8973842492485834,-0.8096857407880101,-0.9218861314230459,0.08413727702400278,0.0,0.0020977091159677668,-0.16398446144642165,0.0,-0.15852755103417218,0.0,0.010730786573001212,0.07504872434502596,-0.5
2005-03-18,-0.013022562081011586,-0.9055886506298739,-0.7746244714088978,0.8726632052352329,-0.9150460449370014,0.0023912469122540562,0.2927986797921628,-0.8688907738520922,-0.890698385536186,0.8753367639491356,-0.8990119403729612,-0.9337751754762119,0.12765595668886076,0.0,-0.18220263971429537,-0.20317065863396738,1.0,0.22697221386786884,0.0,0.16054585837071159,-0.1616822487067121,1.0,0.18566186525091843,-0.8462463083364465,-0.7265467696525657,0.8765506079078297,-0.8468818984971833,-0.8542643563960883,0.3810831170138259,0.0,0.0,-0.381301118819966,1.0,0.08492788122627459,0.0,0.0,-0.037642007589516704,0.0
2004-12-17,0.2927986797921628,-0.8688907738520922,-0.4084254446520301,0.8506527151307007,-0.6585461652915222,0.16642572564053723,-0.019483524188956863,-0.8818829343697063,-0.8363216742943351,0.9040572639934603,-0.8829806140516656,-0.9345568222145364,0.05187919755322164,0.0,-0.4163143262134905,-0.06015587358401276,0.0,-0.1191046822181612,0.0,-0.023273156611012067,0.019889284967457205,0.0,0.2503985874689376,-0.9009126849622814,-0.78550388369388,0.9009940702301343,-0.888352543925146,-0.958574879110491,0.21465489570526125,0.0,0.0,-0.16447990790751393,1.0,0.16755496304856035,0.0,-0.16349327566877966,-0.10389533498070595,0.5
