,q1c,q1cstd,q1high,q1low,q1range,q1middle,q1pos,q0c,q0cstd,q0high,q0low,q0spanmean,q0spanstd,q0lixt,q0lixc72,q0lixc288,q0lixd,q0lixm,q0lixtv,q0lixc72v,q0lixc288v,q0lixdv,q0lixmv,m0c,m0cstd,m0high,m0low,m0spanmean,m0spanstd,m0lixt,m0lixc72,m0lixc288,m0lixd,m0lixm,m0lixtv,m0lixc72v,m0lixc288v,m0lixdv,m0lixmv
1997-04-18,0.193166479104,-0.621094792132,-0.882268084554,0.552017562988,-0.606093938936,0.0963442640838,0.0777613767816,0.359159707363,-0.781105833754,-0.779199233682,0.699043354482,-0.761794386552,-0.875510343577,0.446520670982,0.0922059310039,-0.452039791391,-0.812988939383,1.0,0.298269492521,-0.0765740540463,0.131943518815,-0.318519007492,0.0,0.207366933175,-0.797459417465,-0.763275651632,0.723416500362,-0.786331609021,-0.910438427615,0.520306017657,0.704304112053,-0.0425648974951,-0.743618419913,1.0,0.0576474379863,0.406639113742,-0.100833452384,-0.110486013215,0.0
1997-03-21,0.196366225941,-0.772592127592,-0.798553300838,0.796917021602,-0.818543769677,0.291889232266,-0.906454709677,0.434739707908,-0.777080259398,-0.77646438068,0.668131657046,-0.746327286221,-0.839509971175,0.55205164459,0.0922059310039,-0.452039791391,-0.869641571203,1.0,0.39863320022,-0.0765740540463,0.131943518815,-0.356576977214,0.0,0.503383040095,-0.786124556986,-0.795314447134,0.679915659378,-0.787588716606,-0.88019351286,0.735896338082,0.509800942996,-0.0995734995185,-0.860782732547,1.0,0.429643117596,0.239365085367,-0.163556210586,-0.303943116828,0.0
1997-02-21,0.524005879053,-0.759669441136,-0.192411793169,0.912536470743,-0.61597750904,0.580350398519,0.433588067304,0.525128006866,-0.824969283395,-0.820029271449,0.714646226369,-0.790513142365,-0.847058996505,0.473065389638,0.0922059310039,-0.452039791391,-0.832135582865,1.0,0.502547573568,-0.0765740540463,0.131943518815,-0.406096746025,0.0,0.397384452048,-0.799686509053,-0.762306782543,0.660646219412,-0.760356384154,-0.894068010328,0.647833675385,0.517969384315,-0.0971793409936,-0.811987832648,1.0,0.272438665555,0.252848652034,-0.15850027632,-0.240426971156,0.0
1997-01-17,0.502534544437,-0.805762313595,-0.504379333066,0.85234269577,-0.719512338132,0.431418589051,1.0,0.495629009358,-0.878868510468,-0.874707258845,0.792369520729,-0.854667522713,-0.871347629959,0.461925412664,0.0922059310039,-0.452039791391,-0.815362878186,1.0,0.478313104982,-0.0765740540463,0.131943518815,-0.396264666904,0.0,0.312472896995,-0.779116783916,-0.743847751081,0.636271222439,-0.739388314887,-0.854848488422,0.648030966219,0.509800942996,-0.0995734995185,-0.799440892182,1.0,0.184449296785,0.2461068687,-0.161028243453,-0.18312133351,0.0
1996-12-20,0.312700711535,-0.751679995276,-0.849287659319,0.705472041504,-0.749625308582,0.212131454015,0.547294152083,0.598768069752,-0.920192760924,-0.932973163681,0.833910305249,-0.904491150364,-0.957331884649,0.494724716748,0.0922059310039,-0.452039791391,-0.836372446939,1.0,0.604068355298,-0.0765740540463,0.131943518815,-0.45292107385,0.0,0.634155821395,-0.935307241985,-0.910190529038,0.779347702291,-0.895625769608,-0.95163593529,0.760115346118,0.509800942996,-0.0995734995185,-0.854294230791,1.0,0.577077552557,0.2461068687,-0.161028243453,-0.399502213203,0.0
1996-11-15,0.509066878887,-0.906189821797,-0.487412114186,0.829927771409,-0.686902673534,0.422046715358,1.0,0.568217808319,-0.879327997586,-0.927933479053,0.791514690628,-0.882589219415,-0.900845590355,0.388362340794,0.0922059310039,-0.452039791391,-0.780039374896,1.0,0.546683234923,-0.0765740540463,0.131943518815,-0.448238440906,0.0,0.47534120696,-0.953361049507,-0.902369265916,0.836988101327,-0.91439590756,-0.959810870875,0.633748212185,0.509800942996,-0.0995734995185,-0.775041529583,1.0,0.400998458384,0.2461068687,-0.161028243453,-0.306457529481,0.0
1996-10-18,0.492968323102,-0.950332992821,-0.52922683169,0.947626032578,-0.832861474306,0.487623353155,1.0,0.305904381663,-0.782541362403,-0.864852085051,0.721128306521,-0.81668795723,-0.745846396949,0.346855973771,0.0922059310039,-0.452039791391,-0.744924382122,1.0,0.232090663641,-0.0765740540463,0.131943518815,-0.313740738342,0.0,0.45338150302,-0.856585980824,-0.87477878844,0.759369174419,-0.866578665601,-0.922182384491,0.569067638843,0.509800942996,-0.0995734995185,-0.724089614325,1.0,0.444649549408,0.2461068687,-0.161028243453,-0.317839562858,0.0
1996-09-20,0.468662653197,-0.840001341927,-0.592358874987,0.779456088206,-0.689992202987,0.351390208581,1.0,0.155999348386,-0.803769263808,-0.832171659493,0.768278489907,-0.820513987744,-0.751926446835,0.288522840477,0.0922059310039,-0.452039791391,-0.712872584211,1.0,0.0340760974433,-0.0765740540463,0.131943518815,-0.227652934752,0.0,0.543093551725,-0.853656427297,-0.938841602849,0.733118249032,-0.893542653956,-0.913937063999,0.468755511876,0.509800942996,-0.0995734995185,-0.663373501936,1.0,0.504985485606,0.2461068687,-0.164635292924,-0.380568668304,0.5
1996-08-16,0.528718282402,-0.803678218995,-0.424449533427,0.831063220119,-0.654440736873,0.444614290075,0.971370242471,0.178521586636,-0.819685562493,-0.813657184466,0.788317044901,-0.819696231464,-0.758407529406,0.223746369492,0.0922059310039,-0.452039791391,-0.660925016244,1.0,0.054327960032,-0.0765740540463,0.131943518815,-0.231647614917,0.0,0.112241454135,-0.728014799288,-0.743879752128,0.652170070845,-0.744679228158,-0.715699282297,0.33073067427,0.509800942996,-0.0995734995185,-0.563056926638,0.0,0.099939853441,0.2461068687,-0.161028243453,-0.0718211065659,-0.5
1996-07-19,0.0910784452222,-0.693419470073,-0.815694160797,0.562741331196,-0.581771464984,0.126683355233,-0.563882011391,0.288921262483,-0.877909860588,-0.852817399551,0.838287127728,-0.863618385102,-0.87014476134,0.410219253674,0.0922059310039,-0.452039791391,-0.751773392767,1.0,0.232438958112,-0.0765740540463,0.131943518815,-0.29179475532,0.0,0.230252337627,-0.929816560897,-0.816865780378,0.872312527755,-0.878257909029,-0.950034465274,0.511798502042,0.509800942996,-0.0995734995185,-0.713390336401,1.0,0.0841739339825,0.2461068687,-0.161028243453,-0.139353198834,0.0
