,date,o,h,l,close,vol,c,lixt,lixc72,lixc288,lixd,lixm
164,2014-10-23,1931.02002,1961.949951,1931.02002,1950.819946,3789250000,1950.819946,3.37398014106,-0.628664322668,-0.628664322668,-2.20498719899,0
165,2014-10-22,1941.290039,1949.310059,1926.829956,1927.109985,3761930000,1927.109985,2.01863521357,0.0,0.0,-1.02611037547,0
166,2014-10-21,1909.380005,1942.449951,1909.380005,1941.280029,3987090000,1941.280029,2.68019616656,0.0,0.0,-1.76049774967,0
167,2014-10-20,1885.619995,1905.030029,1882.300049,1904.01001,3331210000,1904.01001,0.588411594722,0.0,0.278526117973,0.142144043002,0
168,2014-10-17,1864.910034,1898.160034,1864.910034,1886.76001,4482120000,1886.76001,-0.367556688556,0.0,1.17998184397,1.05299427542,0
169,2014-10-16,1855.949951,1876.01001,1835.02002,1862.76001,5073150000,1862.76001,-1.53493283676,0.0,2.47020820096,2.3562333236,0
170,2014-10-15,1874.180054,1874.180054,1820.660034,1862.48999,6090800000,1862.48999,-1.44352593452,0.0,2.47288283273,2.38784766401,0
171,2014-10-14,1877.109985,1898.709961,1871.790039,1877.699951,4812010000,1877.699951,-0.633836887965,0.0,1.63723935589,1.57755529115,0
172,2014-10-13,1905.650024,1912.089966,1874.140015,1874.73999,4352580000,1874.73999,-0.763664397073,0.0,1.78671764049,1.74847097399,0
173,2014-10-10,1925.630005,1936.97998,1906.050049,1906.130005,4550540000,1906.130005,0.978622296106,0.0,0.100322889462,0.0811155814715,0
174,2014-10-09,1967.680054,1967.680054,1927.560059,1928.209961,4324020000,1928.209961,2.0968437408,0.0,1.92392568865,-1.0678696201,0
175,2014-10-08,1935.550049,1970.359985,1925.25,1968.890015,4441890000,1968.890015,4.2176407886,0.288063493184,0.288063493184,-3.12912166339,1
176,2014-10-07,1962.359985,1962.359985,1934.869995,1935.099976,3687870000,1935.099976,2.44051446704,0.0,1.50499436273,-1.47449796695,0
177,2014-10-06,1970.01001,1977.839966,1958.430054,1964.819946,3358690000,1964.819946,3.99054972499,0.0,0.0,-2.98035006127,1
178,2014-10-03,1948.119995,1971.189941,1948.119995,1967.900024,3561320000,1967.900024,4.07854564459,0.0,0.0,-3.16091279973,1
179,2014-10-02,1945.829956,1952.319946,1926.030029,1946.170044,4012510000,1946.170044,2.75264991731,0.0,0.808861874559,-2.10833196901,0
180,2014-10-01,1971.439941,1971.439941,1941.719971,1946.160034,4188590000,1946.160034,2.68364541128,0.0,0.772817965771,-2.12730990116,0
181,2014-09-30,1978.209961,1985.170044,1968.959961,1972.290039,3951100000,1972.290039,3.93719272039,0.0888116080984,0.0888116080984,-3.4438697917,1
182,2014-09-29,1978.959961,1981.280029,1964.040039,1977.800049,3094440000,1977.800049,4.10061043247,0.0,0.0,-3.74444490083,1
183,2014-09-26,1966.219971,1986.369995,1966.219971,1982.849976,2929440000,1982.849976,4.33447681518,0.0,0.0,-4.02454428156,1
184,2014-09-25,1997.319946,1997.319946,1965.98999,1965.98999,3273050000,1965.98999,3.48327911641,0.341593721695,0.341593721695,-3.24123014375,1
185,2014-09-24,1983.339966,1999.790039,1978.630005,1998.300049,3313850000,1998.300049,5.27868254621,0.0,0.0,-4.8379357373,1
186,2014-09-23,1992.780029,1995.410034,1982.77002,1982.77002,3279350000,1982.77002,4.54814721102,0.0,0.0,-4.14190285261,1
187,2014-09-22,2009.079956,2009.079956,1991.01001,1994.290039,3349670000,1994.290039,5.22937165664,0.0,0.0,-4.73662823151,1
188,2014-09-19,2012.73999,2019.26001,2006.589966,2010.400024,4880220000,2010.400024,6.2397025046,0.0,0.0,-5.54937746601,1
189,2014-09-18,2003.069946,2012.339966,2003.069946,2011.359985,3235340000,2011.359985,6.43807400852,0.0,0.0,-5.65169294409,1
190,2014-09-17,1999.300049,2010.73999,1993.290039,2001.569946,3209420000,2001.569946,6.04965569778,0.0,0.0,-5.24912569445,1
191,2014-09-16,1981.930054,2002.280029,1979.060059,1998.97998,3160310000,1998.97998,6.02125029219,0.0,0.0,-5.18091264677,1
192,2014-09-15,1986.040039,1987.180054,1978.47998,1984.130005,2776530000,1984.130005,5.32178285022,0.108212633644,0.108212633644,-4.52528902369,1
193,2014-09-12,1996.73999,1996.73999,1980.26001,1985.540039,3206570000,1985.540039,5.50124470155,0.0,0.0,-4.64065298689,1
194,2014-09-11,1992.849976,1997.650024,1985.930054,1997.449951,2941690000,1997.449951,6.16802467583,0.0,0.0,-5.25695252256,1
195,2014-09-10,1988.410034,1996.660034,1982.98999,1995.689941,2912430000,1995.689941,6.15859275491,0.0,0.0,-5.22964566548,1
