C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/28/2015,04:00:00,REGULAR,0004012877,0004900939                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/28/2015,08:00:00,REGULAR,0004012889,0004901039                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/28/2015,12:00:00,REGULAR,0004012985,0004901331                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/28/2015,16:00:00,REGULAR,0004013253,0004901593                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/28/2015,20:00:00,REGULAR,0004013598,0004901825                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/29/2015,00:00:00,REGULAR,0004013785,0004901932                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/29/2015,04:00:00,REGULAR,0004013814,0004901972                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/29/2015,08:00:00,REGULAR,0004013823,0004902035                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/29/2015,12:00:00,REGULAR,0004013912,0004902270                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/29/2015,16:00:00,REGULAR,0004014132,0004902456                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/29/2015,20:00:00,REGULAR,0004014395,0004902657                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/30/2015,00:00:00,REGULAR,0004014544,0004902742                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/30/2015,04:00:00,REGULAR,0004014553,0004902751                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/30/2015,08:00:00,REGULAR,0004014605,0004903133                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/30/2015,12:00:00,REGULAR,0004014818,0004903783                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/30/2015,16:00:00,REGULAR,0004015097,0004903958                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/30/2015,20:00:00,REGULAR,0004015818,0004904264                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/31/2015,00:00:00,REGULAR,0004016046,0004904382                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/31/2015,04:00:00,REGULAR,0004016065,0004904394                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/31/2015,08:00:00,REGULAR,0004016127,0004904836                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/31/2015,12:00:00,REGULAR,0004016365,0004905496                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/31/2015,16:00:00,REGULAR,0004016671,0004905693                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,03/31/2015,20:00:00,REGULAR,0004017329,0004906018                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,04/01/2015,00:00:00,REGULAR,0004017529,0004906160                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,04/01/2015,04:00:00,REGULAR,0004017550,0004906177                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,04/01/2015,08:00:00,REGULAR,0004017609,0004906614                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,04/01/2015,12:00:00,REGULAR,0004017852,0004907282                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,04/01/2015,16:00:00,REGULAR,0004018150,0004907462                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,04/01/2015,20:00:00,REGULAR,0004018849,0004907782                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,04/02/2015,00:00:00,REGULAR,0004019061,0004907922                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,04/02/2015,04:00:00,REGULAR,0004019078,0004907935                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,04/02/2015,08:00:00,REGULAR,0004019118,0004908343                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,04/02/2015,12:00:00,REGULAR,0004019350,0004909039                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,04/02/2015,16:00:00,REGULAR,0004019660,0004909243                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,04/02/2015,20:00:00,REGULAR,0004020372,0004909553                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,04/03/2015,00:00:00,REGULAR,0004020619,0004909685                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,04/03/2015,04:00:00,REGULAR,0004020644,0004909705                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,04/03/2015,08:00:00,REGULAR,0004020671,0004909919                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,04/03/2015,12:00:00,REGULAR,0004020846,0004910465                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,04/03/2015,16:00:00,REGULAR,0004021183,0004910682                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,04/03/2015,20:00:00,REGULAR,0004021629,0004910908                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/28/2015,00:00:00,REGULAR,0005089965,0002883233                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/28/2015,04:00:00,REGULAR,0005090008,0002883250                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/28/2015,08:00:00,REGULAR,0005090025,0002883299                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/28/2015,12:00:00,REGULAR,0005090152,0002883455                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/28/2015,16:00:00,REGULAR,0005090451,0002883561                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/28/2015,20:00:00,REGULAR,0005090896,0002883656                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/29/2015,00:00:00,REGULAR,0005091137,0002883703                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/29/2015,04:00:00,REGULAR,0005091190,0002883714                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/29/2015,08:00:00,REGULAR,0005091198,0002883749                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/29/2015,12:00:00,REGULAR,0005091307,0002883868                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/29/2015,16:00:00,REGULAR,0005091570,0002883948                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/29/2015,20:00:00,REGULAR,0005091873,0002884029                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/30/2015,00:00:00,REGULAR,0005092053,0002884075                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/30/2015,04:00:00,REGULAR,0005092070,0002884077                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/30/2015,08:00:00,REGULAR,0005092145,0002884325                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/30/2015,12:00:00,REGULAR,0005092487,0002884609                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/30/2015,16:00:00,REGULAR,0005092830,0002884686                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/30/2015,20:00:00,REGULAR,0005093665,0002884810                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/31/2015,00:00:00,REGULAR,0005093921,0002884860                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/31/2015,04:00:00,REGULAR,0005093949,0002884865                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/31/2015,08:00:00,REGULAR,0005094034,0002885097                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/31/2015,12:00:00,REGULAR,0005094407,0002885364                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/31/2015,16:00:00,REGULAR,0005094793,0002885435                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,03/31/2015,20:00:00,REGULAR,0005095618,0002885532                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,04/01/2015,00:00:00,REGULAR,0005095922,0002885572                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,04/01/2015,04:00:00,REGULAR,0005095948,0002885576                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,04/01/2015,08:00:00,REGULAR,0005096007,0002885802                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,04/01/2015,12:00:00,REGULAR,0005096369,0002886080                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,04/01/2015,16:00:00,REGULAR,0005096728,0002886177                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,04/01/2015,20:00:00,REGULAR,0005097589,0002886280                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,04/02/2015,00:00:00,REGULAR,0005097903,0002886340                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,04/02/2015,04:00:00,REGULAR,0005097928,0002886347                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,04/02/2015,08:00:00,REGULAR,0005098006,0002886613                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,04/02/2015,12:00:00,REGULAR,0005098368,0002886902                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,04/02/2015,16:00:00,REGULAR,0005098716,0002887012                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,04/02/2015,20:00:00,REGULAR,0005099598,0002887107                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,04/03/2015,00:00:00,REGULAR,0005099960,0002887179                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,04/03/2015,04:00:00,REGULAR,0005099985,0002887189                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,04/03/2015,08:00:00,REGULAR,0005100014,0002887429                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,04/03/2015,12:00:00,REGULAR,0005100299,0002887687                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,04/03/2015,16:00:00,REGULAR,0005100659,0002887772                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,04/03/2015,20:00:00,REGULAR,0005101255,0002887849                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/28/2015,00:00:00,REGULAR,0008284554,0001193423                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/28/2015,04:00:00,REGULAR,0008284667,0001193427                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/28/2015,08:00:00,REGULAR,0008284729,0001193440                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/28/2015,12:00:00,REGULAR,0008284987,0001193493                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/28/2015,16:00:00,REGULAR,0008285454,0001193517                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/28/2015,20:00:00,REGULAR,0008286099,0001193546                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/29/2015,00:00:00,REGULAR,0008286506,0001193557                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/29/2015,04:00:00,REGULAR,0008286614,0001193558                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/29/2015,08:00:00,REGULAR,0008286663,0001193567                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/29/2015,12:00:00,REGULAR,0008286880,0001193593                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/29/2015,16:00:00,REGULAR,0008287335,0001193606                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/29/2015,20:00:00,REGULAR,0008287795,0001193625                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/30/2015,00:00:00,REGULAR,0008288142,0001193634                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/30/2015,04:00:00,REGULAR,0008288186,0001193635                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/30/2015,08:00:00,REGULAR,0008288351,0001193692                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/30/2015,12:00:00,REGULAR,0008288928,0001193744                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/30/2015,16:00:00,REGULAR,0008289435,0001193763                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/30/2015,20:00:00,REGULAR,0008290564,0001193776                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/31/2015,00:00:00,REGULAR,0008291019,0001193787                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/31/2015,04:00:00,REGULAR,0008291067,0001193789                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/31/2015,08:00:00,REGULAR,0008291256,0001193866                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/31/2015,12:00:00,REGULAR,0008291907,0001193907                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/31/2015,16:00:00,REGULAR,0008292482,0001193925                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,03/31/2015,20:00:00,REGULAR,0008293620,0001193953                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,04/01/2015,00:00:00,REGULAR,0008294062,0001193969                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,04/01/2015,04:00:00,REGULAR,0008294130,0001193970                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,04/01/2015,08:00:00,REGULAR,0008294325,0001194040                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,04/01/2015,12:00:00,REGULAR,0008294984,0001194097                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,04/01/2015,16:00:00,REGULAR,0008295520,0001194121                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,04/01/2015,20:00:00,REGULAR,0008296643,0001194137                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,04/02/2015,00:00:00,REGULAR,0008297156,0001194152                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,04/02/2015,04:00:00,REGULAR,0008297218,0001194153                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,04/02/2015,08:00:00,REGULAR,0008297390,0001194233                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,04/02/2015,12:00:00,REGULAR,0008298021,0001194293                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,04/02/2015,16:00:00,REGULAR,0008298600,0001194314                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,04/02/2015,20:00:00,REGULAR,0008299780,0001194341                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,04/03/2015,00:00:00,REGULAR,0008300324,0001194351                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,04/03/2015,04:00:00,REGULAR,0008300378,0001194354                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,04/03/2015,08:00:00,REGULAR,0008300492,0001194416                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,04/03/2015,12:00:00,REGULAR,0008300978,0001194462                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,04/03/2015,16:00:00,REGULAR,0008301568,0001194479                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,04/03/2015,20:00:00,REGULAR,0008302379,0001194495                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,03/28/2015,00:00:00,REGULAR,0006453218,0000461276                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,03/28/2015,04:00:00,REGULAR,0006453248,0000461278                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,03/28/2015,08:00:00,REGULAR,0006453284,0000461280                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,03/28/2015,12:00:00,REGULAR,0006453462,0000461286                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,03/28/2015,16:00:00,REGULAR,0006453814,0000461293                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,03/28/2015,20:00:00,REGULAR,0006454237,0000461298                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,03/29/2015,00:00:00,REGULAR,0006454506,0000461300                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,03/29/2015,04:00:00,REGULAR,0006454562,0000461300                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,03/29/2015,08:00:00,REGULAR,0006454580,0000461304                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,03/29/2015,12:00:00,REGULAR,0006454719,0000461306                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,03/29/2015,16:00:00,REGULAR,0006454992,0000461307                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,03/29/2015,20:00:00,REGULAR,0006455320,0000461310                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,03/30/2015,00:00:00,REGULAR,0006455539,0000461315                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,03/30/2015,04:00:00,REGULAR,0006455557,0000461317                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,03/30/2015,08:00:00,REGULAR,0006455736,0000461323                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,03/30/2015,12:00:00,REGULAR,0006456311,0000461327                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,03/30/2015,16:00:00,REGULAR,0006456654,0000461331                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,03/30/2015,20:00:00,REGULAR,0006457567,0000461335                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,03/31/2015,00:00:00,REGULAR,0006457896,0000461337                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,03/31/2015,04:00:00,REGULAR,0006457919,0000461338                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,03/31/2015,08:00:00,REGULAR,0006458104,0000461344                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,03/31/2015,12:00:00,REGULAR,0006458707,0000461354                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,03/31/2015,16:00:00,REGULAR,0006459117,0000461359                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,03/31/2015,20:00:00,REGULAR,0006460099,0000461364                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,04/01/2015,00:00:00,REGULAR,0006460412,0000461367                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,04/01/2015,04:00:00,REGULAR,0006460438,0000461367                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,04/01/2015,08:00:00,REGULAR,0006460616,0000461380                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,04/01/2015,12:00:00,REGULAR,0006461227,0000461385                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,04/01/2015,16:00:00,REGULAR,0006461655,0000461391                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,04/01/2015,20:00:00,REGULAR,0006462630,0000461404                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,04/02/2015,00:00:00,REGULAR,0006462982,0000461408                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,04/02/2015,04:00:00,REGULAR,0006463007,0000461408                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,04/02/2015,08:00:00,REGULAR,0006463183,0000461412                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,04/02/2015,12:00:00,REGULAR,0006463782,0000461421                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,04/02/2015,16:00:00,REGULAR,0006464172,0000461425                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,04/02/2015,20:00:00,REGULAR,0006465144,0000461432                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,04/03/2015,00:00:00,REGULAR,0006465514,0000461438                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,04/03/2015,04:00:00,REGULAR,0006465538,0000461439                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,04/03/2015,08:00:00,REGULAR,0006465630,0000461444                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,04/03/2015,12:00:00,REGULAR,0006466105,0000461450                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,04/03/2015,16:00:00,REGULAR,0006466586,0000461453                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,04/03/2015,20:00:00,REGULAR,0006467273,0000461460                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,03/28/2015,00:00:00,REGULAR,0000001141,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,03/28/2015,04:00:00,REGULAR,0000001141,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,03/28/2015,08:00:00,REGULAR,0000001141,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,03/28/2015,12:00:00,REGULAR,0000001142,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,03/28/2015,16:00:00,REGULAR,0000001142,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,03/28/2015,20:00:00,REGULAR,0000001142,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,03/29/2015,00:00:00,REGULAR,0000001142,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,03/29/2015,04:00:00,REGULAR,0000001142,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,03/29/2015,08:00:00,REGULAR,0000001142,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,03/29/2015,12:00:00,REGULAR,0000001142,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,03/29/2015,16:00:00,REGULAR,0000001142,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,03/29/2015,20:00:00,REGULAR,0000001142,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,03/30/2015,00:00:00,REGULAR,0000001142,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,03/30/2015,04:00:00,REGULAR,0000001142,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,03/30/2015,08:00:00,REGULAR,0000001142,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,03/30/2015,12:00:00,REGULAR,0000001144,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,03/30/2015,16:00:00,REGULAR,0000001144,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,03/30/2015,20:00:00,REGULAR,0000001144,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,03/31/2015,00:00:00,REGULAR,0000001144,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,03/31/2015,04:00:00,REGULAR,0000001144,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,03/31/2015,08:00:00,REGULAR,0000001144,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,03/31/2015,12:00:00,REGULAR,0000001144,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,03/31/2015,16:00:00,REGULAR,0000001144,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,03/31/2015,20:00:00,REGULAR,0000001144,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,04/01/2015,00:00:00,REGULAR,0000001144,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,04/01/2015,04:00:00,REGULAR,0000001144,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,04/01/2015,08:00:00,REGULAR,0000001144,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,04/01/2015,12:00:00,REGULAR,0000001144,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,04/01/2015,16:00:00,REGULAR,0000001144,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,04/01/2015,20:00:00,REGULAR,0000001144,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,04/02/2015,00:00:00,REGULAR,0000001144,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,04/02/2015,04:00:00,REGULAR,0000001144,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,04/02/2015,08:00:00,REGULAR,0000001144,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,04/02/2015,12:00:00,REGULAR,0000001144,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,04/02/2015,16:00:00,REGULAR,0000001144,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,04/02/2015,20:00:00,REGULAR,0000001144,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,04/03/2015,00:00:00,REGULAR,0000001144,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,04/03/2015,04:00:00,REGULAR,0000001144,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,04/03/2015,08:00:00,REGULAR,0000001144,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,04/03/2015,12:00:00,REGULAR,0000001145,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,04/03/2015,16:00:00,REGULAR,0000001145,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,04/03/2015,20:00:00,REGULAR,0000001145,0000000000                                     
A002,R051,02-05-01,LEXINGTON AVE,NQR456,BMT,03/28/2015,00:00:00,REGULAR,0000000000,0000000586                                     
A002,R051,02-05-01,LEXINGTON AVE,NQR456,BMT,03/28/2015,04:00:00,REGULAR,0000000000,0000000586                                     
A002,R051,02-05-01,LEXINGTON AVE,NQR456,BMT,03/28/2015,08:00:00,REGULAR,0000000000,0000000586                                     
A002,R051,02-05-01,LEXINGTON AVE,NQR456,BMT,03/28/2015,12:00:00,REGULAR,0000000000,0000000586                                     
A002,R051,02-05-01,LEXINGTON AVE,NQR456,BMT,03/28/2015,16:00:00,REGULAR,0000000000,0000000586                                     
A002,R051,02-05-01,LEXINGTON AVE,NQR456,BMT,03/28/2015,20:00:00,REGULAR,0000000000,0000000586                                     
A002,R051,02-05-01,LEXINGTON AVE,NQR456,BMT,03/29/2015,00:00:00,REGULAR,0000000000,0000000586                                     
A002,R051,02-05-01,LEXINGTON AVE,NQR456,BMT,03/29/2015,04:00:00,REGULAR,0000000000,0000000586                                     
